ref_date;INTERVAL;50;100;200;250;500;1000;1500;2000;2500;5000;total_lending
17/01/2020;18;7340;15596;5747;7259;3926;697;142;17;88;7;4541814.0
17/01/2020;19;2173;4030;1731;1924;1067;161;21;2;21;0;4537063.0
17/01/2020;20;3302;5748;2609;3589;1768;270;52;4;22;0;4535966.0
17/01/2020;21;6048;12400;3914;6017;3036;558;87;17;53;8;4535776.0
17/01/2020;22;4598;10150;2506;4221;2148;408;72;14;31;0;4541945.0
17/01/2020;23;1837;4138;935;1679;953;197;32;7;15;2;4534090.0
18/01/2020;0;883;2011;623;835;469;91;15;1;6;0;4541026.0
18/01/2020;1;491;1128;304;458;248;40;6;2;3;1;4541331.0
18/01/2020;2;397;895;231;335;197;33;4;1;2;0;4540205.0
18/01/2020;3;348;877;222;339;179;41;6;3;2;0;4535615.0
18/01/2020;4;475;1199;296;423;229;41;9;1;2;1;4541179.0
18/01/2020;5;1312;2711;832;993;569;94;13;1;4;0;4537409.0
18/01/2020;6;3760;7580;2877;3240;1721;262;59;8;28;1;4536161.0
18/01/2020;7;5022;10579;4551;5114;2844;472;116;4;57;3;4537535.0
18/01/2020;8;4938;10838;4680;5641;3119;493;109;7;71;6;4538430.0
18/01/2020;9;4710;10715;4651;5479;3114;503;116;9;60;1;4537780.0
18/01/2020;10;4584;11137;4382;5598;3230;511;98;6;81;4;4539096.0
18/01/2020;11;4691;10705;4138;5206;2856;541;116;10;72;1;4541256.0
18/01/2020;12;4274;9584;3568;4223;2416;458;80;9;49;6;4535755.0
18/01/2020;13;2226;5097;1809;2066;1097;220;36;1;17;1;4541637.0
18/01/2020;14;2703;6206;2309;2692;1423;255;57;3;21;0;4538210.0
18/01/2020;15;5069;11626;4297;5156;2957;531;117;8;58;5;4534295.0
18/01/2020;16;5005;10686;4097;4842;2557;420;89;8;45;4;4539125.0
18/01/2020;17;4951;10757;4340;4970;2697;439;98;4;52;3;4540270.0
18/01/2020;18;6640;12997;5147;6216;3065;488;124;8;57;2;4536809.0
18/01/2020;19;9469;16590;6459;7670;3667;591;119;11;49;2;4541106.0
18/01/2020;20;9085;14840;5489;6784;3281;514;129;13;50;3;4537656.0
18/01/2020;21;6714;11226;3666;4939;2423;383;70;6;47;2;4539043.0
18/01/2020;22;3779;7270;1893;2998;1425;212;33;9;19;0;4536820.0
18/01/2020;23;1833;3892;905;1482;801;101;24;1;6;1;4541037.0
19/01/2020;0;941;2104;639;820;461;80;6;1;9;0;4536179.0
19/01/2020;1;456;1116;277;435;229;40;4;0;1;0;4537266.0
19/01/2020;2;347;833;208;280;201;27;2;0;1;0;4538170.0
19/01/2020;3;341;686;159;280;123;23;2;4;3;0;4540009.0
19/01/2020;4;370;763;215;304;139;22;2;2;2;0;4534994.0
19/01/2020;5;893;1777;508;647;357;54;10;1;3;0;4538203.0
19/01/2020;6;2749;5317;1996;2202;1193;209;37;2;24;3;4536505.0
19/01/2020;7;4243;8560;3566;4078;2284;345;69;4;37;1;4536621.0
19/01/2020;8;4103;8841;3850;4568;2570;393;95;6;41;3;4538441.0
19/01/2020;9;4171;8919;3759;4543;2513;385;86;5;47;2;4542621.0
19/01/2020;10;4279;8994;3709;4661;2622;389;84;12;51;3;4537813.0
19/01/2020;11;4544;9668;3710;4613;2484;384;68;2;36;4;4540829.0
19/01/2020;12;4745;10642;3989;4728;2661;401;84;3;46;5;4542706.0
19/01/2020;13;4920;10944;4061;5035;2627;409;89;6;49;3;4538609.0
19/01/2020;14;5227;12035;4231;5258;2789;478;114;7;44;7;4543107.0
19/01/2020;15;4900;10783;4134;4723;2552;412;95;4;44;7;4540937.0
19/01/2020;16;5205;11005;4283;4982;2566;416;99;7;35;3;4538011.0
19/01/2020;17;5313;11063;4269;5118;2689;437;90;4;53;7;4536980.0
19/01/2020;18;6546;12866;5067;5883;3047;481;108;7;51;1;4536291.0
19/01/2020;19;9322;16219;6229;7210;3597;512;121;6;42;3;4537717.0
19/01/2020;20;9066;15186;5249;6447;3036;444;120;12;53;3;4536746.0
19/01/2020;21;6572;11284;3237;4614;2270;345;64;4;38;1;4537146.0
19/01/2020;22;3643;6638;1691;2607;1345;200;44;3;22;3;4539243.0
19/01/2020;23;1643;3240;749;1177;650;104;24;2;9;0;4539658.0
20/01/2020;0;766;1604;492;664;332;48;5;0;3;0;4536484.0
20/01/2020;1;344;788;226;331;174;24;4;2;0;0;4539068.0
20/01/2020;2;251;589;168;232;137;23;5;0;1;0;4538997.0
20/01/2020;3;234;590;140;216;119;26;4;0;0;0;4537594.0
20/01/2020;4;360;788;181;254;129;26;3;1;0;0;4538034.0
20/01/2020;5;1008;1836;515;707;344;63;13;0;4;1;4538947.0
20/01/2020;6;2770;5800;2137;2401;1321;179;43;3;17;1;4536575.0
20/01/2020;7;3970;8976;3830;4339;2573;412;91;1;50;4;4535227.0
20/01/2020;8;4187;10163;4485;5383;3265;534;131;3;79;5;4538467.0
20/01/2020;9;4169;10388;4536;5554;3267;551;127;6;82;2;4538475.0
20/01/2020;10;4008;10118;4234;5340;3181;497;140;6;68;2;4536874.0
20/01/2020;11;3741;9388;3913;4731;2848;481;104;8;56;5;4534768.0
20/01/2020;12;3768;9143;3616;4536;2640;463;104;2;43;0;4536400.0
20/01/2020;13;3618;8785;3345;4311;2508;455;89;3;51;5;4538088.0
20/01/2020;14;3730;8933;3430;4196;2378;396;81;6;60;4;4541628.0
20/01/2020;15;3938;9349;3547;4283;2401;425;106;2;47;5;4545663.0
20/01/2020;16;4779;10125;3884;4653;2603;442;102;4;63;6;4540189.0
20/01/2020;17;5182;10933;4236;5090;2811;387;109;6;63;3;4540156.0
20/01/2020;18;6580;13184;5106;6050;3210;499;134;5;66;7;4540599.0
20/01/2020;19;9674;17601;6498;8037;4017;598;134;9;64;2;4535906.0
20/01/2020;20;9247;15449;5326;7096;3407;544;99;6;61;6;4539113.0
20/01/2020;21;6516;11398;3275;4832;2398;389;84;9;34;1;4540323.0
20/01/2020;22;3174;6014;1386;2438;1195;224;36;6;27;1;4537251.0
20/01/2020;23;1277;2783;535;1045;547;93;18;0;9;0;4538327.0
21/01/2020;0;564;1401;408;556;289;54;11;2;3;0;4536071.0
21/01/2020;1;280;670;166;255;148;14;2;1;1;0;4540062.0
21/01/2020;2;218;521;127;210;116;27;2;0;0;0;4542321.0
21/01/2020;3;226;534;126;210;118;27;1;1;3;0;4539880.0
21/01/2020;4;351;785;195;281;145;28;3;1;5;0;4537177.0
21/01/2020;5;980;1982;545;686;337;66;9;3;4;0;4541007.0
21/01/2020;6;2894;5783;2141;2507;1346;238;47;2;24;1;4538510.0
21/01/2020;7;3863;9132;3912;4448;2493;440;88;3;49;4;4536895.0
21/01/2020;8;4098;10119;4459;5391;3074;496;110;1;77;4;4540943.0
21/01/2020;9;4343;11596;4197;5553;3355;647;111;11;73;4;4538455.0
21/01/2020;10;4155;10602;3947;5074;3133;562;105;17;69;1;4539322.0
21/01/2020;11;3864;9384;3838;4628;2708;428;127;10;54;5;4535284.0
21/01/2020;12;3539;8739;3495;4232;2516;409;107;3;57;5;4540473.0
21/01/2020;13;3330;8304;3250;4049;2372;379;103;6;48;2;4536582.0
21/01/2020;14;3491;8449;3270;3994;2316;347;103;3;56;1;4540436.0
21/01/2020;15;3765;8855;3405;4064;2268;394;88;2;34;2;4538485.0
21/01/2020;16;4432;9703;3645;4584;2461;385;109;1;59;3;4540863.0
21/01/2020;17;5046;10448;4091;4845;2778;405;99;7;55;4;4540975.0
21/01/2020;18;6508;12837;5114;6113;3100;526;108;9;51;2;4538177.0
21/01/2020;19;9581;17487;6729;8329;4046;603;127;11;86;6;4540716.0
21/01/2020;20;9175;16122;5719;7252;3598;513;135;8;56;4;4540030.0
21/01/2020;21;7157;12246;3580;5070;2594;381;85;7;42;5;4537412.0
21/01/2020;22;3526;6631;1589;2759;1327;239;31;2;20;3;4540303.0
21/01/2020;23;1352;3141;719;1194;650;99;22;2;11;0;4537583.0
22/01/2020;0;668;1569;482;617;354;45;11;2;2;1;4537666.0
22/01/2020;1;316;761;192;321;147;26;9;2;2;0;4542863.0
22/01/2020;2;243;594;142;220;92;22;4;0;1;0;4539014.0
22/01/2020;3;267;574;128;196;123;17;3;0;1;0;4542162.0
22/01/2020;4;402;813;194;318;182;37;3;0;0;0;4543331.0
22/01/2020;5;1218;2315;608;779;418;87;8;3;6;0;4540932.0
22/01/2020;6;3138;6713;2380;2458;1392;241;40;2;23;2;4540370.0
22/01/2020;7;4378;10541;4240;4675;2699;489;83;2;54;5;4537035.0
22/01/2020;8;4628;11639;4936;5647;3409;578;120;4;76;7;4537347.0
22/01/2020;9;4553;11901;4840;5904;3517;593;148;6;83;6;4540596.0
22/01/2020;10;4192;10922;4574;5689;3338;567;143;9;80;4;4540488.0
22/01/2020;11;3916;9820;4127;5179;3066;511;111;2;71;3;4538708.0
22/01/2020;12;3841;9467;3868;4742;2742;459;100;3;59;5;4538976.0
22/01/2020;13;3956;9289;3593;4331;2615;419;105;8;62;1;4539609.0
22/01/2020;14;4191;9488;3701;4330;2608;436;104;4;51;4;4540539.0
22/01/2020;15;4349;9599;3623;4303;2627;403;95;8;70;7;4536649.0
22/01/2020;16;4466;10029;3843;4635;2620;427;100;7;52;5;4537217.0
22/01/2020;17;4933;10392;4113;4929;2793;437;95;9;52;3;4537351.0
22/01/2020;18;6252;13276;5173;6238;3424;519;126;11;71;4;4541906.0
22/01/2020;19;10003;18620;6719;8526;4368;659;140;8;64;9;4540974.0
22/01/2020;20;9912;17278;5947;7869;3792;593;123;16;73;7;4538579.0
22/01/2020;21;7073;12678;3646;5590;2752;417;89;4;49;1;4537551.0
22/01/2020;22;3593;6898;1654;2847;1439;249;45;6;25;3;4536556.0
22/01/2020;23;1479;3340;685;1294;661;111;23;4;7;1;4536249.0
23/01/2020;0;626;1528;477;599;332;68;8;2;4;0;4539430.0
23/01/2020;1;334;747;179;303;145;20;4;1;2;0;4537158.0
23/01/2020;2;266;574;137;228;102;20;3;0;3;0;4541315.0
23/01/2020;3;247;589;149;184;113;19;6;1;2;0;4537549.0
23/01/2020;4;390;828;168;281;151;34;4;0;1;1;4538649.0
23/01/2020;5;1010;2084;520;738;366;59;16;1;4;0;4539245.0
23/01/2020;6;2828;5927;2166;2314;1341;200;49;3;22;0;4541687.0
23/01/2020;7;3850;8870;3721;4113;2495;404;69;4;46;1;4536227.0
23/01/2020;8;4096;10059;4187;5124;2983;511;116;3;57;10;4540863.0
23/01/2020;9;3980;9820;4250;5157;3173;509;89;8;65;3;4540029.0
23/01/2020;10;3966;9786;4131;4976;2953;512;116;4;81;3;4538369.0
23/01/2020;11;3661;9531;3883;4869;2933;470;102;4;63;4;4540181.0
23/01/2020;12;3584;9189;3676;4560;2616;434;114;5;64;6;4537861.0
23/01/2020;13;3493;8775;3312;4142;2493;428;96;4;54;3;4546070.0
23/01/2020;14;3662;8787;3425;4215;2514;402;82;7;50;3;4536456.0
23/01/2020;15;3828;9001;3402;4400;2519;430;106;10;45;6;4541236.0
23/01/2020;16;4560;10266;3851;4607;2641;442;91;8;54;1;4539421.0
23/01/2020;17;4920;10635;4127;4987;2863;474;120;3;50;4;4540489.0
23/01/2020;18;6294;12746;5099;6150;3297;534;114;6;48;3;4539972.0
23/01/2020;19;9571;17293;6672;8352;4166;592;132;5;86;5;4540266.0
23/01/2020;20;9113;16148;5753;7444;3733;557;117;9;59;3;4538948.0
23/01/2020;21;6794;12171;3703;5180;2570;406;69;9;48;3;4538746.0
23/01/2020;22;3439;7010;1705;2840;1449;190;52;3;28;1;4540770.0
23/01/2020;23;1532;3371;720;1354;656;125;21;6;7;0;4541328.0
24/01/2020;0;716;1757;530;717;406;88;7;4;9;1;4542729.0
24/01/2020;1;333;868;202;293;157;25;7;1;0;0;4536178.0
24/01/2020;2;255;605;145;241;118;19;1;1;2;0;4540148.0
24/01/2020;3;262;574;136;201;121;18;5;0;0;0;4542898.0
24/01/2020;4;365;774;207;288;175;25;5;2;5;0;4538380.0
24/01/2020;5;1018;1990;519;689;357;59;14;3;6;1;4538872.0
24/01/2020;6;2829;5982;2114;2324;1352;222;46;2;19;1;4541505.0
24/01/2020;7;3754;8832;3671;4115;2474;408;83;4;46;4;4537620.0
24/01/2020;8;4015;10082;4358;5056;2990;477;115;8;54;4;4541667.0
24/01/2020;9;3990;10443;4400;5178;3195;557;123;4;63;4;4535158.0
24/01/2020;10;4007;10177;4092;5127;3019;532;120;4;53;8;4541010.0
24/01/2020;11;3824;9561;3864;4811;2754;472;105;6;73;3;4540547.0
24/01/2020;12;3611;8972;3684;4399;2633;410;91;5;68;2;4540197.0
24/01/2020;13;3546;8999;3461;4095;2439;376;77;5;54;1;4537011.0
24/01/2020;14;3855;9036;3444;4422;2598;437;82;2;54;3;4541635.0
24/01/2020;15;4081;9330;3789;4378;2573;407;92;7;48;4;4539130.0
24/01/2020;16;4683;10317;3880;4730;2650;429;108;13;59;4;4537748.0
24/01/2020;17;5002;10648;4152;5077;2918;434;105;6;61;5;4541285.0
24/01/2020;18;6249;12592;5134;6027;3245;510;120;9;58;5;4540725.0
24/01/2020;19;9445;17439;6858;8060;4032;608;134;5;82;3;4539190.0
24/01/2020;20;9372;16242;5747;7495;3791;579;110;6;58;4;4539373.0
24/01/2020;21;6875;12437;3783;5369;2668;404;82;7;42;9;4539018.0
24/01/2020;22;3800;7496;1873;3050;1503;255;48;7;25;1;4540323.0
24/01/2020;23;1681;3755;787;1472;748;135;15;4;9;0;4536384.0
25/01/2020;0;805;1825;551;767;378;68;8;1;5;1;4539029.0
25/01/2020;1;402;940;232;342;182;37;7;2;2;0;4540253.0
25/01/2020;2;301;651;165;264;120;31;4;2;2;0;4538252.0
25/01/2020;3;265;571;152;207;120;21;6;1;3;0;4542233.0
25/01/2020;4;342;788;198;314;159;32;2;2;4;0;4536847.0
25/01/2020;5;896;1850;484;632;341;41;10;0;5;0;4536929.0
25/01/2020;6;2754;5633;2117;2215;1212;182;39;4;23;2;4534472.0
25/01/2020;7;4216;9470;3808;4288;2478;432;79;8;42;3;4539160.0
25/01/2020;8;4429;9970;4274;5006;2940;449;103;2;70;6;4536392.0
25/01/2020;9;4432;10027;4315;5346;2971;511;137;2;58;5;4540479.0
25/01/2020;10;4340;10169;4098;5173;3026;523;100;5;64;5;4541766.0
25/01/2020;11;4175;9933;3939;4841;2879;498;108;4;61;3;4538588.0
25/01/2020;12;4216;9809;3767;4594;2758;467;99;5;46;5;4538716.0
25/01/2020;13;4149;9502;3642;4531;2531;406;89;6;39;4;4537685.0
25/01/2020;14;4255;9604;3599;4516;2543;408;108;5;50;2;4540046.0
25/01/2020;15;4259;9761;3631;4498;2560;432;89;5;43;1;4539508.0
25/01/2020;16;4744;10118;4021;4790;2550;454;85;5;46;3;4537057.0
25/01/2020;17;4963;10775;4165;4863;2615;430;106;7;36;8;4538772.0
25/01/2020;18;6157;12931;5223;6299;3350;528;97;9;51;2;4541200.0
25/01/2020;19;9327;17379;6918;8108;3999;582;121;9;63;5;4538000.0
25/01/2020;20;9214;16172;5883;7321;3589;566;129;7;44;3;4540881.0
25/01/2020;21;7070;12643;3785;5390;2676;439;91;7;42;6;4543162.0
25/01/2020;22;3988;7734;2069;3269;1630;248;46;5;23;2;4535595.0
25/01/2020;23;1956;4202;907;1627;863;135;29;6;10;1;4538314.0
26/01/2020;0;943;1834;685;754;393;67;12;0;3;0;4537744.0
26/01/2020;1;392;925;276;359;212;24;2;1;1;0;4536133.0
26/01/2020;2;310;610;207;226;154;22;4;0;0;0;4539217.0
26/01/2020;3;280;533;141;189;100;22;1;1;0;0;4539792.0
26/01/2020;4;286;649;194;246;140;22;2;1;1;0;4539052.0
26/01/2020;5;662;1352;395;469;294;47;8;2;4;0;4538570.0
26/01/2020;6;2421;4370;1833;1765;980;163;37;3;20;0;4540891.0
26/01/2020;7;3652;7558;3348;3651;2024;308;81;4;31;0;4535988.0
26/01/2020;8;4093;8275;3600;4205;2382;367;96;5;40;3;4538206.0
26/01/2020;9;4014;8138;3654;4393;2525;372;100;5;55;5;4538517.0
26/01/2020;10;3989;8296;3671;4318;2419;365;80;2;44;4;4538962.0
26/01/2020;11;4197;8383;3783;4327;2479;367;85;10;42;2;4541402.0
26/01/2020;12;4525;8776;4019;4428;2488;388;87;2;43;2;4541674.0
26/01/2020;13;4661;9565;4112;4678;2517;422;109;5;37;4;4541334.0
26/01/2020;14;4810;10005;4384;4870;2599;400;118;5;45;5;4542941.0
26/01/2020;15;4975;10106;4423;4738;2611;400;95;4;43;4;4540812.0
26/01/2020;16;5084;10091;4370;4906;2743;415;110;6;46;2;4536898.0
26/01/2020;17;5200;10735;4461;5096;2946;407;78;6;50;1;4538263.0
26/01/2020;18;6210;11995;5330;5938;3126;470;104;6;47;2;4536113.0
26/01/2020;19;9108;15403;6445;7226;3690;551;130;4;58;10;4536660.0
26/01/2020;20;8980;14424;5422;6734;3400;471;110;8;50;6;4538472.0
26/01/2020;21;6395;10688;3399;4694;2311;366;68;3;31;1;4539922.0
26/01/2020;22;3408;6153;1661;2594;1344;224;34;3;26;3;4540697.0
26/01/2020;23;1629;3104;773;1266;642;95;13;6;15;0;4536213.0
27/01/2020;0;904;2082;510;733;458;72;5;4;0;0;4540523.0
27/01/2020;1;368;894;215;306;178;27;1;2;3;2;4539347.0
27/01/2020;2;266;703;151;224;132;20;5;2;3;0;4538617.0
27/01/2020;3;269;646;139;233;100;25;6;0;1;0;4537652.0
27/01/2020;4;409;830;166;232;140;37;1;2;5;0;4533926.0
27/01/2020;5;918;2128;485;702;352;62;13;1;4;0;4536238.0
27/01/2020;6;2827;6085;2088;2505;1308;230;47;6;14;2;4537390.0
27/01/2020;7;3993;9491;3761;4426;2550;462;104;5;46;1;4536676.0
27/01/2020;8;4207;10745;4583;5377;3374;578;127;3;58;7;4539736.0
27/01/2020;9;4229;10773;4568;5642;3482;555;151;7;77;3;4539453.0
27/01/2020;10;4014;10304;4237;5343;3240;603;108;7;71;3;4534724.0
27/01/2020;11;3989;10052;3887;5081;3030;527;130;5;72;6;4538694.0
27/01/2020;12;3870;9576;3851;4830;2850;500;110;7;59;5;4542274.0
27/01/2020;13;3752;9128;3581;4483;2718;478;97;8;54;3;4535475.0
27/01/2020;14;3838;9230;3613;4416;2605;428;108;7;59;4;4540393.0
27/01/2020;15;4195;9357;3657;4377;2598;446;94;5;55;3;4540557.0
27/01/2020;16;4689;10326;3992;4790;2689;447;95;7;67;1;4539635.0
27/01/2020;17;5257;10948;4266;5167;2926;474;103;4;46;7;4541444.0
27/01/2020;18;6375;12962;5097;6221;3402;519;130;3;72;5;4536012.0
27/01/2020;19;9406;17079;6531;8123;4201;610;156;8;74;4;4538733.0
27/01/2020;20;8936;15654;5520;7111;3600;522;128;13;56;8;4540172.0
27/01/2020;21;6507;11465;3362;4968;2556;431;74;5;41;1;4537307.0
27/01/2020;22;3314;6349;1500;2651;1351;238;38;9;20;2;4543397.0
27/01/2020;23;1341;3074;556;1152;587;86;23;2;9;1;4540128.0
28/01/2020;0;593;1474;442;574;336;47;4;2;3;0;4540172.0
28/01/2020;1;296;665;163;290;142;21;2;2;2;0;4535572.0
28/01/2020;2;215;531;114;184;115;15;6;0;3;0;4537218.0
28/01/2020;3;232;570;114;191;135;20;7;1;1;1;4534456.0
28/01/2020;4;371;825;182;244;169;28;5;1;6;1;4537673.0
28/01/2020;5;1004;2097;518;700;357;64;10;2;8;0;4539960.0
28/01/2020;6;2892;6000;2146;2354;1270;198;48;2;20;3;4541559.0
28/01/2020;7;3924;9116;3801;4276;2495;428;88;6;47;2;4541420.0
28/01/2020;8;3956;10310;4293;5268;3298;551;135;6;65;3;4539939.0
28/01/2020;9;4065;10163;4359;5466;3522;670;158;5;82;5;4538141.0
28/01/2020;10;3859;10167;4290;5182;3477;610;150;7;81;5;4542914.0
28/01/2020;11;3714;9420;3899;4984;3189;511;105;5;54;3;4536803.0
28/01/2020;12;3711;9388;3724;4777;3128;518;113;7;65;2;4535507.0
28/01/2020;13;3574;8778;3613;4386;2795;514;124;8;79;1;4540931.0
28/01/2020;14;3792;9120;3475;4533;2843;467;111;8;54;5;4541209.0
28/01/2020;15;3961;9724;3645;4586;2838;491;131;8;58;6;4536750.0
28/01/2020;16;4562;10221;4003;4781;2957;468;100;6;56;6;4536510.0
28/01/2020;17;5158;10911;4310;5276;3003;502;123;6;52;4;4539751.0
28/01/2020;18;6518;13263;5317;6521;3850;608;165;17;62;5;4538675.0
28/01/2020;19;9767;17772;6910;8546;4546;692;152;6;66;5;4537402.0
28/01/2020;20;9392;16559;5877;7620;4094;651;152;11;64;5;4540574.0
28/01/2020;21;6679;12240;3665;5483;2919;494;93;6;37;2;4540558.0
28/01/2020;22;3523;6872;1726;2987;1619;281;53;6;16;1;4538732.0
28/01/2020;23;1429;3237;688;1388;699;118;17;5;8;1;4539500.0
29/01/2020;0;583;1427;462;699;364;57;7;5;7;0;4536826.0
29/01/2020;1;307;784;202;310;163;33;4;2;3;0;4538204.0
29/01/2020;2;243;619;141;218;140;21;2;2;2;1;4541226.0
29/01/2020;3;265;611;152;249;152;23;3;0;1;0;4534721.0
29/01/2020;4;354;911;193;324;168;32;4;1;2;1;4540333.0
29/01/2020;5;1001;2036;548;780;447;90;19;1;6;0;4537903.0
29/01/2020;6;2683;6021;2080;2567;1477;231;44;5;21;0;4541009.0
29/01/2020;7;3751;9311;3804;4553;2835;438;100;8;41;3;4538272.0
29/01/2020;8;4057;10352;4341;5318;3437;546;127;5;66;5;4539872.0
29/01/2020;9;3951;10331;4518;5460;3375;609;119;5;67;3;4537652.0
29/01/2020;10;4024;10344;4236;5291;3319;579;140;6;67;3;4541343.0
29/01/2020;11;3736;9938;4082;4986;3270;526;126;6;68;5;4536754.0
29/01/2020;12;3715;9555;3753;4720;3048;502;137;3;65;5;4540958.0
29/01/2020;13;3796;9433;3639;4423;2835;468;109;4;81;6;4534947.0
29/01/2020;14;3994;9682;3646;4546;2825;444;97;6;64;3;4535719.0
29/01/2020;15;4169;9726;3857;4739;2853;444;114;3;61;3;4535876.0
29/01/2020;16;4664;10852;4055;4910;2902;456;121;4;55;4;4539652.0
29/01/2020;17;5013;10797;4244;5075;3096;450;128;7;52;5;4535096.0
29/01/2020;18;6642;13379;5342;6469;3646;574;124;7;47;3;4541809.0
29/01/2020;19;10226;18780;7046;8765;4611;719;166;7;76;5;4536654.0
29/01/2020;20;9451;17317;6052;8307;4186;688;164;14;91;8;4535956.0
29/01/2020;21;6713;12355;3710;5437;2871;498;92;11;51;1;4539038.0
29/01/2020;22;3392;7056;1710;2950;1530;260;45;11;14;0;4538938.0
29/01/2020;23;1445;3377;710;1367;725;122;27;2;8;0;4536490.0
30/01/2020;0;727;1654;477;713;373;66;11;3;4;0;4537986.0
30/01/2020;1;333;842;211;334;182;31;2;1;3;0;4538471.0
30/01/2020;2;251;626;166;212;133;27;3;2;2;0;4537506.0
30/01/2020;3;293;662;142;232;126;25;5;1;1;0;4535753.0
30/01/2020;4;450;931;194;315;175;29;4;1;3;0;4542188.0
30/01/2020;5;1165;2132;569;874;414;82;13;3;5;0;4540866.0
30/01/2020;6;3207;6273;2196;2599;1460;221;59;6;22;1;4542588.0
30/01/2020;7;3911;9431;3829;4515;2782;443;109;7;45;1;4541243.0
30/01/2020;8;4349;10324;4476;5313;3284;489;130;6;55;4;4537535.0
30/01/2020;9;4079;10332;4354;5459;3465;537;135;7;78;6;4537086.0
30/01/2020;10;4074;10432;4191;5302;3229;548;156;8;84;3;4539416.0
30/01/2020;11;3848;10054;4015;5053;3119;524;104;6;76;8;4540297.0
30/01/2020;12;3800;9762;3847;4777;2972;501;96;3;49;7;4536148.0
30/01/2020;13;3646;9357;3685;4549;2867;467;104;7;58;7;4536961.0
30/01/2020;14;3836;9357;3658;4447;2676;432;103;2;66;6;4537823.0
30/01/2020;15;4091;9761;3779;4712;2813;467;96;5;58;3;4536646.0
30/01/2020;16;4855;10653;4164;5050;2933;461;92;4;54;4;4540346.0
30/01/2020;17;5335;11323;4341;5212;3058;555;128;7;63;10;4539476.0
30/01/2020;18;6500;13548;5302;6548;3626;514;116;9;69;3;4539868.0
30/01/2020;19;10042;18056;7250;8590;4731;626;149;6;56;2;4534760.0
30/01/2020;20;9309;16698;6028;7720;4030;608;126;9;56;5;4537076.0
30/01/2020;21;6841;12911;3810;5553;2950;499;86;9;36;6;4534738.0
30/01/2020;22;3695;7432;1787;3095;1621;301;48;7;32;2;4539891.0
30/01/2020;23;1599;3726;847;1496;775;119;19;4;13;0;4536921.0
31/01/2020;0;785;1891;597;811;410;99;8;5;5;0;4538756.0
31/01/2020;1;356;965;269;371;189;42;8;3;4;0;4537921.0
31/01/2020;2;311;662;170;230;171;27;4;0;2;0;4536257.0
31/01/2020;3;297;662;158;266;133;22;4;1;1;0;4541942.0
31/01/2020;4;416;991;229;340;210;32;5;1;3;0;4535047.0
31/01/2020;5;1133;2269;599;780;411;69;15;2;9;0;4534648.0
31/01/2020;6;3045;6265;2279;2738;1437;244;61;3;29;2;4541708.0
31/01/2020;7;3989;9453;3993;4625;2796;470;115;8;34;6;4534789.0
31/01/2020;8;4272;10460;4562;5505;3417;573;126;7;53;6;4535956.0
31/01/2020;9;4141;10631;4691;5759;3551;572;125;4;79;8;4539428.0
31/01/2020;10;4089;10404;4637;5528;3429;584;137;2;61;2;4539585.0
31/01/2020;11;3894;10027;4172;5012;3272;533;127;3;61;5;4537581.0
31/01/2020;12;3849;9663;3826;4927;2963;483;101;1;58;4;4540372.0
31/01/2020;13;3760;9168;3764;4624;2879;468;79;4;58;3;4539722.0
31/01/2020;14;3919;9529;3820;4479;2872;471;105;4;50;5;4539692.0
31/01/2020;15;4132;9671;3972;4606;2856;481;117;5;58;4;4537667.0
31/01/2020;16;4841;10587;4352;5104;3008;450;101;1;56;6;4534263.0
31/01/2020;17;5237;11381;4547;5501;3228;466;101;8;50;5;4534196.0
31/01/2020;18;6701;13595;5497;6728;3751;576;158;10;69;3;4535784.0
31/01/2020;19;9759;17936;7254;8724;4617;694;140;5;69;5;4542304.0
31/01/2020;20;9456;16480;5984;7682;4119;608;128;7;74;9;4538303.0
31/01/2020;21;6758;12489;3903;5629;2890;457;88;5;49;4;4540053.0
31/01/2020;22;4011;7499;1940;3246;1700;248;43;6;23;4;4536756.0
31/01/2020;23;1744;3743;894;1555;776;140;22;3;15;0;4539682.0
01/02/2020;0;903;2045;620;807;398;68;11;5;7;1;4538830.0
01/02/2020;1;446;1010;288;424;235;29;7;2;5;0;4539293.0
01/02/2020;2;379;837;221;328;203;53;13;4;5;0;4539956.0
01/02/2020;3;266;647;172;270;147;21;5;1;3;0;4537675.0
01/02/2020;4;402;917;216;326;203;29;5;0;4;0;4540296.0
01/02/2020;5;943;1981;549;698;412;74;7;0;6;0;4538993.0
01/02/2020;6;2993;6022;2204;2425;1358;195;52;2;15;2;4536481.0
01/02/2020;7;4419;9772;3992;4592;2805;434;104;6;43;3;4539801.0
01/02/2020;8;4541;10442;4600;5442;3185;483;120;9;71;8;4541604.0
01/02/2020;9;4345;10694;4616;5435;3387;522;129;6;60;3;4535802.0
01/02/2020;10;4348;10528;4389;5299;3236;525;110;11;68;5;4536303.0
01/02/2020;11;4333;10102;4055;5132;3187;524;114;6;70;6;4539333.0
01/02/2020;12;4397;9692;4065;4786;2963;449;87;9;56;3;4539077.0
01/02/2020;13;4279;9871;3867;4690;2756;484;104;6;47;2;4540793.0
01/02/2020;14;4335;10184;3942;4751;2789;450;115;6;52;4;4538511.0
01/02/2020;15;4413;10167;4092;4726;2789;465;111;4;45;2;4538700.0
01/02/2020;16;4741;10662;4147;5041;2890;461;94;4;44;0;4537786.0
