SDATE;INTERVAL;5;34;50;61;90;100;125;173;200;215;235;250;300;435;500;600;870;1000;1080;1350;1500;1624;1917;2000;2096;2390;2500;3000;4001;5000
01/01/2020;0;1307;1176;3562;956;690;7889;663;714;2684;170;229;2762;281;226;1197;26;23;166;0;3;37;1;1;1;1;1;6;1;0;1
01/01/2020;1;728;592;1359;451;335;3044;346;342;1011;75;107;1171;146;116;521;20;13;71;0;3;17;0;0;4;0;1;6;0;0;0
01/01/2020;2;307;294;694;184;144;1431;174;155;448;38;52;534;85;50;239;8;5;24;1;1;4;0;0;1;1;0;4;0;0;0
01/01/2020;3;132;113;281;88;66;721;73;82;238;25;29;335;45;24;122;2;3;19;1;0;5;0;0;0;0;0;2;0;0;0
01/01/2020;4;83;76;196;57;55;515;52;56;157;8;15;195;24;14;105;5;2;18;0;0;2;0;0;0;0;0;2;0;0;0
01/01/2020;5;146;124;375;100;68;805;67;70;262;14;29;340;31;22;156;3;6;19;0;1;5;0;0;1;0;0;6;0;0;0
01/01/2020;6;725;553;2514;422;312;4551;352;367;1786;102;103;1527;149;130;690;24;17;115;3;5;35;0;0;1;1;0;9;0;1;0
01/01/2020;7;1433;1389;7067;1044;871;12527;919;1021;4680;213;298;4295;405;341;1963;51;49;302;6;2;59;1;1;0;0;3;25;0;0;1
01/01/2020;8;1758;1641;8107;1189;1002;15092;1089;1201;5576;257;412;5361;522;411;2654;52;48;363;13;2;79;0;1;7;2;3;46;0;0;2
01/01/2020;9;1683;1809;8158;1308;1019;15255;1164;1291;5475;282;414;5460;556;477;2746;67;48;418;9;6;93;2;1;7;2;5;47;1;0;1
01/01/2020;10;1711;1661;7455;1145;1015;14087;1040;1177;5126;246;356;5212;534;426;2499;75;45;393;7;4;92;2;0;5;0;3;45;0;0;1
01/01/2020;11;1664;1604;6916;1130;997;13301;1030;1108;4785;278;383;4916;505;423;2390;68;43;385;5;3;76;1;0;9;1;2;38;0;0;2
01/01/2020;12;1592;1505;6439;1072;839;12268;954;1091;4337;224;341;4459;486;423;2180;55;34;373;8;10;75;1;0;6;2;1;27;0;0;4
01/01/2020;13;1553;1380;5849;1047;861;11411;895;1034;4146;225;307;4065;434;373;1958;57;48;342;7;7;63;1;0;9;1;1;33;0;0;3
01/01/2020;14;1520;1387;5863;1043;809;11067;919;1005;3773;224;299;3946;432;333;1763;51;26;321;5;7;74;0;0;2;0;0;36;0;0;0
01/01/2020;15;1524;1359;5845;1039;845;10946;861;1024;3798;207;291;4047;465;307;1801;39;39;265;4;4;69;2;0;6;1;2;40;0;0;1
01/01/2020;16;1518;1532;6344;1091;926;11568;946;1035;3986;227;317;4294;420;381;1957;53;40;336;7;6;58;1;0;4;0;1;29;0;0;4
01/01/2020;17;1619;1555;6877;1164;1017;12232;983;1095;4219;233;359;4343;464;341;1917;72;50;296;4;4;81;2;1;4;0;0;32;0;0;2
01/01/2020;18;1952;1980;8751;1417;1154;15420;1153;1316;5163;313;377;5377;535;479;2418;53;29;351;2;7;84;0;0;9;0;1;40;2;0;3
01/01/2020;19;2116;1967;8863;1477;1221;15562;1262;1401;5074;276;427;5480;577;447;2303;57;49;338;9;8;82;2;1;6;3;2;40;0;0;0
01/01/2020;20;1865;1692;6736;1264;978;11649;1001;1073;3738;249;356;4264;453;365;1842;54;34;275;7;7;46;1;1;10;1;2;24;0;0;1
01/01/2020;21;1309;1176;4358;886;688;7961;774;801;2619;204;263;2971;340;291;1331;37;32;166;3;0;43;1;0;4;1;0;18;0;0;0
01/01/2020;22;841;745;2312;562;422;4547;431;485;1389;111;157;1688;206;172;738;22;11;127;1;2;27;1;0;4;0;1;14;1;0;2
01/01/2020;23;432;367;1112;271;200;1984;224;211;672;47;66;763;102;80;326;10;9;56;2;3;11;0;0;2;0;1;4;0;0;0
02/01/2020;0;288;211;523;170;114;973;113;125;304;35;28;384;46;41;162;4;2;26;0;0;4;0;0;2;0;0;2;0;0;0
02/01/2020;1;165;126;257;91;61;557;69;70;188;22;24;212;24;17;89;2;1;8;0;0;4;0;0;0;0;0;2;0;0;0
02/01/2020;2;75;60;154;45;48;311;38;45;98;6;10;134;17;21;36;2;1;9;1;0;1;0;0;0;0;0;0;0;0;0
02/01/2020;3;49;48;110;32;25;201;33;28;82;6;7;105;12;5;39;1;2;4;0;1;1;0;0;0;0;0;1;0;0;1
02/01/2020;4;45;40;96;39;21;184;24;30;69;3;9;75;11;11;24;1;1;7;0;0;1;0;0;0;0;0;1;0;0;0
02/01/2020;5;73;67;112;60;41;281;49;41;96;9;11;132;22;15;61;0;2;12;0;1;0;0;0;0;0;0;2;0;0;0
02/01/2020;6;290;223;649;158;122;1329;138;187;496;39;58;596;82;61;310;12;5;56;1;0;9;0;0;0;0;0;6;0;0;1
02/01/2020;7;999;754;2961;599;446;5646;570;576;2179;138;206;2315;317;208;1223;43;18;195;5;4;26;0;1;3;0;2;25;1;0;0
02/01/2020;8;1695;1342;4576;1043;794;9021;874;929;3478;254;324;3852;443;358;2103;60;50;347;5;2;82;2;0;6;3;2;40;1;0;0
02/01/2020;9;1625;1599;5643;1204;948;11949;1052;1151;4382;264;414;5028;625;501;2820;84;59;464;4;6;114;3;0;9;1;4;49;0;0;3
02/01/2020;10;1662;1756;6256;1209;1039;12705;1122;1201;4727;294;441;5378;609;493;3006;75;72;534;5;5;116;2;2;4;4;0;55;0;1;2
02/01/2020;11;1679;1643;6110;1191;997;12700;1038;1172;4394;281;382;5049;620;468;2734;73;56;470;12;11;113;3;3;12;3;2;51;1;0;4
02/01/2020;12;1572;1517;5543;1106;965;11542;978;1107;4196;229;393;4888;529;455;2468;82;56;463;4;6;90;2;1;11;2;4;70;0;0;2
02/01/2020;13;1397;1428;5031;1075;843;10725;927;987;3842;235;344;4330;506;408;2469;66;32;419;9;4;92;4;2;9;1;1;51;0;1;5
02/01/2020;14;1348;1419;4853;1010;838;10282;884;982;3685;251;328;4193;481;387;2267;61;50;413;8;6;96;1;0;6;2;0;45;0;0;2
02/01/2020;15;1370;1411;5084;1007;812;10699;920;1028;3958;227;325;4165;489;384;2180;56;55;378;6;7;81;2;0;11;3;0;45;1;0;3
02/01/2020;16;1458;1551;5850;1077;926;11617;987;1076;4217;196;406;4556;532;445;2499;52;46;410;11;6;81;2;0;4;1;5;41;1;0;4
02/01/2020;17;1685;1706;6694;1231;1006;13080;1078;1257;4582;284;413;5127;574;431;2604;58;51;425;9;11;96;2;1;9;2;1;43;0;1;5
02/01/2020;18;2053;2265;9367;1575;1407;17175;1355;1548;5863;323;508;6686;720;584;3116;70;60;528;8;9;96;4;1;14;2;2;47;1;0;2
02/01/2020;19;2262;2412;9351;1699;1452;16941;1527;1656;5913;368;533;6731;702;588;3061;79;77;490;13;16;84;2;2;7;0;1;52;0;1;3
02/01/2020;20;1770;1765;5769;1218;991;11428;1029;1183;3771;275;378;4532;539;431;2125;63;38;332;2;3;71;1;1;5;1;1;37;0;1;0
02/01/2020;21;1078;1030;2852;747;580;6198;598;641;2054;150;220;2614;320;248;1213;25;22;164;5;4;37;0;0;1;0;1;24;0;0;0
02/01/2020;22;455;416;942;276;245;2208;241;248;732;73;66;1000;129;109;481;17;10;88;1;3;20;1;1;1;0;0;7;0;2;0
02/01/2020;23;149;133;285;119;80;809;88;92;242;19;25;363;46;38;172;5;0;35;2;1;5;0;0;0;0;0;3;0;0;0
03/01/2020;0;83;45;104;49;37;287;38;35;74;17;8;129;25;14;86;6;2;19;0;0;5;0;0;1;0;0;0;0;0;0
03/01/2020;1;29;39;39;23;25;168;23;17;54;4;4;65;15;7;48;0;3;9;0;1;0;0;0;0;0;0;0;0;0;0
03/01/2020;2;29;20;38;10;21;112;15;16;31;6;4;53;11;2;19;2;1;4;0;0;3;0;0;1;0;1;1;0;0;0
03/01/2020;3;17;21;29;12;13;97;14;8;38;2;3;40;6;2;29;3;0;8;0;0;0;0;0;0;0;0;0;0;0;0
03/01/2020;4;32;20;43;19;11;112;12;15;45;1;2;55;8;10;27;2;2;6;1;0;1;0;0;0;0;0;1;0;0;0
03/01/2020;5;68;65;120;60;30;337;37;48;132;8;15;165;19;17;63;5;0;8;1;1;5;0;0;1;0;0;1;0;0;0
03/01/2020;6;473;351;1028;300;228;1969;232;254;885;56;64;939;129;81;546;18;16;96;1;2;21;0;0;0;1;0;10;0;0;1
03/01/2020;7;1257;1137;3919;801;642;7399;707;788;2948;205;263;3226;349;318;1606;55;32;271;8;1;63;1;0;4;1;1;25;0;0;3
03/01/2020;8;1728;1666;5721;1184;962;11590;1091;1221;4362;281;370;4875;583;486;2594;64;52;424;10;7;91;1;1;15;3;0;48;0;0;0
03/01/2020;9;1929;1789;5895;1297;1055;13120;1199;1335;4993;296;447;5608;659;490;3019;96;60;508;6;8;124;4;0;13;4;1;70;0;0;1
03/01/2020;10;1829;1758;6046;1338;1113;13188;1199;1331;4825;295;420;5300;630;549;3080;68;68;518;13;9;111;4;1;12;0;5;62;0;1;1
03/01/2020;11;1757;1679;5608;1197;1049;12068;1128;1192;4420;279;399;5168;595;480;2781;63;68;511;9;7;100;2;2;7;2;3;55;1;0;2
03/01/2020;12;1658;1450;4990;1054;797;10897;1024;1135;4020;269;361;4459;538;460;2614;67;52;445;10;3;85;3;0;9;2;0;61;1;0;3
03/01/2020;13;1391;1328;4540;1040;813;10096;889;1006;3606;222;286;4061;468;391;2190;60;45;411;8;8;72;1;3;8;2;1;42;0;1;1
03/01/2020;14;1447;1381;4656;1007;816;9859;877;979;3533;220;348;4085;476;414;2225;72;52;428;4;10;87;0;0;9;2;3;54;0;1;3
03/01/2020;15;1393;1343;4933;1000;814;9948;856;968;3576;222;317;4140;473;393;2268;54;49;381;7;3;70;1;2;12;4;3;50;0;0;3
03/01/2020;16;1494;1498;5586;1104;894;10804;982;1028;3788;256;326;4467;469;445;2323;56;40;415;6;4;95;0;3;6;0;2;52;0;1;1
03/01/2020;17;1680;1667;6372;1193;1014;12150;1091;1152;4325;259;412;4958;562;409;2470;72;43;441;9;13;98;5;0;3;0;1;43;0;2;3
03/01/2020;18;2191;2289;8955;1599;1325;16562;1374;1604;5796;365;503;6493;706;607;3097;78;63;484;10;7;101;0;1;9;2;1;51;2;0;2
03/01/2020;19;2489;2618;9406;1858;1492;17912;1550;1767;6009;428;597;7020;742;612;3183;96;65;517;3;10;96;0;0;14;0;1;47;0;0;3
03/01/2020;20;2021;1934;6682;1384;1201;12539;1198;1330;4330;308;444;5192;572;480;2500;67;53;370;5;9;71;0;1;9;1;0;42;1;2;1
03/01/2020;21;1186;1136;3319;826;690;6975;764;743;2256;172;304;3017;379;292;1397;49;33;217;4;0;49;1;0;2;2;2;25;0;0;1
03/01/2020;22;574;517;1164;353;305;2864;360;363;949;78;107;1208;170;135;634;12;16;84;4;4;24;1;0;2;0;1;12;0;0;0
03/01/2020;23;182;172;302;144;104;921;81;126;300;33;41;464;59;41;198;8;3;47;1;0;4;1;0;0;0;1;6;0;0;0
04/01/2020;0;73;72;100;57;31;280;30;38;96;7;11;117;22;19;78;6;3;11;0;0;2;0;0;0;0;0;1;0;0;0
04/01/2020;1;55;52;64;43;22;163;23;27;46;3;6;108;9;10;48;2;1;16;0;0;1;0;0;1;0;0;1;0;0;0
04/01/2020;2;43;36;50;24;17;117;15;15;27;6;11;40;7;9;32;2;1;6;0;1;1;0;0;0;0;0;1;0;0;0
04/01/2020;3;27;20;35;18;8;83;7;16;34;1;7;45;7;5;40;1;1;3;0;0;0;0;0;0;0;0;2;0;0;0
04/01/2020;4;25;17;38;20;11;126;16;16;52;3;5;50;9;9;28;1;1;6;2;1;2;0;0;0;0;0;0;0;0;0
04/01/2020;5;100;66;119;44;40;347;40;46;144;11;12;146;19;26;84;1;1;13;0;1;5;0;0;0;0;0;2;0;0;0
04/01/2020;6;483;363;1133;284;214;2220;235;264;920;55;70;927;109;108;495;17;20;86;0;2;22;1;0;1;0;0;10;0;0;0
04/01/2020;7;763;563;1981;456;380;3799;396;428;1518;108;115;1523;191;173;822;20;24;142;0;2;26;0;1;4;1;2;13;0;0;1
04/01/2020;8;15;2;1;1;1;11;0;1;4;0;0;7;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04/01/2020;9;5;4;7;1;1;11;0;1;1;0;0;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04/01/2020;10;11;3;5;0;1;15;2;1;8;1;0;11;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04/01/2020;11;13;1;5;1;1;15;1;0;4;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
04/01/2020;12;11;4;5;1;1;14;0;0;5;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04/01/2020;13;15;4;1;3;0;10;0;2;2;0;0;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04/01/2020;14;9;1;4;3;2;16;1;0;6;0;0;5;0;0;4;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
04/01/2020;15;9201;4461;7889;3788;2060;15689;2336;2148;5510;629;505;5913;985;689;3438;168;100;591;19;17;116;8;2;12;0;4;70;0;0;4
04/01/2020;16;13548;6906;12251;5957;3202;24308;3699;3195;8173;1001;783;9004;1617;1054;5671;268;183;1022;44;26;201;9;5;20;7;5;123;0;2;6
04/01/2020;17;9918;5565;13290;4842;2782;24874;3221;2922;8353;896;804;8984;1329;1060;4809;225;153;802;22;13;187;6;6;15;0;7;73;2;0;6
04/01/2020;18;2439;2492;9431;1783;1580;16744;1546;1643;5873;328;548;6353;727;548;2834;96;75;456;5;6;101;3;2;13;0;3;38;0;1;8
04/01/2020;19;2776;2766;10174;1988;1735;18470;1748;1960;6228;406;623;7337;827;661;3181;81;75;496;7;15;103;3;1;12;1;1;46;1;1;2
04/01/2020;20;2213;2136;7192;1579;1370;13637;1265;1485;4552;311;518;5098;640;503;2497;60;41;367;6;9;70;0;1;6;2;4;53;0;1;1
04/01/2020;21;1375;1346;3784;937;825;7675;847;852;2475;208;282;3171;408;278;1460;56;40;233;3;3;51;2;0;6;1;1;39;0;0;0
04/01/2020;22;668;606;1477;435;392;3391;382;437;1060;92;134;1436;197;154;727;18;21;109;0;3;23;0;0;2;0;1;9;0;0;0
04/01/2020;23;252;222;427;146;141;1172;121;144;338;32;52;517;81;40;290;10;4;32;0;2;5;0;0;1;0;1;4;0;0;0
05/01/2020;0;141;94;170;77;62;432;55;77;139;6;17;189;32;27;108;3;4;18;0;0;5;0;0;1;1;0;0;0;0;0
05/01/2020;1;65;40;90;33;26;228;32;24;78;9;17;105;10;15;54;1;4;12;0;0;0;0;0;0;0;0;0;0;0;0
05/01/2020;2;32;19;27;25;18;111;14;17;29;8;6;61;11;4;23;1;1;10;0;0;2;0;0;0;0;1;2;0;0;0
05/01/2020;3;29;27;41;17;11;100;9;18;32;4;9;65;8;9;18;1;0;5;0;1;1;0;0;0;0;0;0;0;0;0
05/01/2020;4;49;22;34;21;11;115;26;18;41;5;9;54;9;12;28;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0
05/01/2020;5;113;58;102;48;39;330;53;38;106;5;13;130;24;19;79;5;3;17;0;1;2;0;0;0;0;0;1;0;0;0
05/01/2020;6;515;317;1024;281;248;2015;230;238;805;50;73;851;97;88;398;13;13;78;3;0;14;0;0;0;1;1;3;0;1;0
05/01/2020;7;1178;978;3326;715;603;6133;644;743;2466;158;211;2467;302;214;1188;43;33;181;4;9;38;1;0;0;2;2;27;0;0;0
05/01/2020;8;1542;1389;4523;1014;848;8775;900;969;3199;227;309;3531;415;324;1720;65;46;276;7;4;62;3;0;6;3;1;31;0;0;4
05/01/2020;9;1578;1466;4835;1033;911;9653;922;975;3375;203;354;3804;403;412;1976;51;46;298;3;9;68;2;4;10;3;0;33;0;0;0
05/01/2020;10;1635;1437;4983;1055;991;9571;885;1049;3472;255;339;3729;430;382;1844;54;33;275;5;7;78;1;0;8;0;3;39;0;0;2
05/01/2020;11;1651;1474;5095;1039;961;9608;874;1053;3394;229;361;3781;433;365;1888;57;40;273;3;5;75;4;2;5;1;0;32;0;0;0
05/01/2020;12;1708;1620;5347;1135;1004;10198;1011;1016;3595;238;380;3886;472;400;1915;58;40;300;5;6;53;3;0;2;2;1;24;1;0;2
05/01/2020;13;1753;1574;5211;1104;1037;10268;1026;1143;3618;248;353;3791;491;363;1891;50;62;291;8;2;62;1;0;12;1;0;26;0;0;2
05/01/2020;14;1740;1717;5579;1133;1056;10842;989;1143;3643;253;392;4020;487;418;1935;63;42;319;6;5;87;2;0;9;1;1;42;2;0;1
05/01/2020;15;1774;1691;5876;1211;1061;11084;1041;1109;3630;237;380;3947;498;401;1892;53;53;316;8;4;66;2;0;5;1;1;24;0;0;4
05/01/2020;16;1872;1860;6192;1245;1135;11601;1022;1202;3958;276;394;4186;488;413;2049;69;55;321;14;6;58;1;1;11;1;1;35;0;0;1
05/01/2020;17;2063;1968;7229;1334;1191;12840;1120;1347;4273;293;393;4549;544;473;2181;64;64;343;7;7;75;1;2;8;0;0;36;1;0;3
05/01/2020;18;2419;2315;8983;1650;1503;16003;1408;1541;5383;323;534;5689;654;533;2706;68;74;425;6;7;91;2;3;4;4;2;40;1;0;2
05/01/2020;19;2755;2788;9671;1831;1687;17761;1609;1797;5734;390;586;6299;719;568;2804;74;82;472;11;4;83;2;2;6;2;2;47;0;0;1
05/01/2020;20;2174;2105;6771;1462;1305;13070;1314;1382;4207;305;417;4868;569;493;2156;63;39;345;5;10;76;2;2;9;2;1;36;0;0;4
05/01/2020;21;1370;1276;3515;935;785;7286;718;804;2368;201;285;2754;342;295;1293;43;33;209;3;4;47;3;0;2;0;3;21;1;0;1
05/01/2020;22;647;584;1181;376;319;2952;338;337;856;72;98;1237;153;125;600;25;11;96;2;2;21;0;0;3;0;1;13;0;0;0
05/01/2020;23;197;185;351;151;94;934;105;115;251;33;49;421;57;39;177;6;10;30;0;2;10;0;0;0;0;0;2;0;0;0
06/01/2020;0;113;64;136;68;51;327;37;45;125;14;11;185;33;21;89;12;5;15;0;1;1;0;0;2;0;0;1;0;0;0
06/01/2020;1;39;27;55;21;17;158;25;26;45;6;8;60;11;7;38;1;3;9;0;0;0;0;0;0;0;0;1;0;0;0
06/01/2020;2;39;33;69;12;15;107;16;15;46;3;3;56;10;5;37;4;2;10;0;0;1;0;0;0;0;0;1;0;0;0
06/01/2020;3;25;19;29;15;9;92;8;12;26;6;7;33;5;2;24;0;0;6;0;1;0;0;0;0;0;0;0;0;1;0
06/01/2020;4;34;22;47;24;18;157;18;16;43;4;10;54;11;9;30;3;1;5;0;1;4;0;0;0;0;0;0;0;0;0
06/01/2020;5;108;84;121;58;40;399;37;36;123;13;12;138;12;19;60;4;2;19;1;0;3;0;0;0;0;0;3;0;0;0
06/01/2020;6;570;439;1210;297;246;2450;312;290;1084;74;87;1013;146;117;530;15;9;81;1;4;26;0;0;1;0;0;8;1;0;0
06/01/2020;7;1385;1138;3799;892;739;7834;750;878;2943;196;265;3231;386;334;1717;54;51;287;3;7;71;4;1;7;1;1;27;0;1;0
06/01/2020;8;1892;1724;5160;1172;1091;11314;1056;1236;4285;236;422;4800;641;542;2654;79;69;498;8;12;100;2;1;7;3;4;44;0;0;3
06/01/2020;9;2012;1757;5323;1312;1134;12659;1258;1323;4644;299;416;5116;599;545;2948;94;60;523;11;9;121;5;1;19;2;5;68;1;1;3
06/01/2020;10;4801;3654;5420;1681;1458;12514;1268;1341;4458;328;476;4972;660;559;3005;94;69;507;5;21;122;4;1;12;1;8;69;0;1;8
06/01/2020;11;1954;1517;4751;1196;996;10826;1023;1202;3829;282;365;4527;518;495;2638;64;75;482;1;9;99;1;0;13;1;3;69;2;0;7
06/01/2020;12;1601;1401;4308;1082;946;9798;927;1142;3551;248;378;4203;496;446;2447;74;60;470;4;4;108;2;0;10;1;4;47;0;0;4
06/01/2020;13;1560;1294;3962;968;850;9173;879;1017;3362;217;347;3786;460;428;2258;68;44;418;8;7;103;3;0;12;2;4;45;0;0;2
06/01/2020;14;1449;1341;4025;957;824;8854;835;913;3144;227;322;3651;463;391;1989;71;57;368;3;4;90;0;0;11;1;4;39;0;1;1
06/01/2020;15;1503;1401;4602;971;925;9848;862;1080;3483;229;351;3938;476;408;2086;61;58;371;6;8;80;4;1;9;1;3;59;0;1;4
06/01/2020;16;10033;8160;6563;2623;2174;12465;1475;1468;3953;331;495;4516;647;522;2415;95;70;450;8;10;109;2;3;6;1;3;51;0;1;6
06/01/2020;17;5880;7939;7777;2522;2463;13749;1651;1679;4721;408;630;5142;750;661;2562;131;95;470;9;17;103;5;0;9;0;6;62;0;0;5
06/01/2020;18;2274;2801;9304;1837;1902;17497;1678;2055;5946;462;722;6495;874;678;3189;91;86;509;7;11;101;0;0;15;3;1;57;1;1;1
06/01/2020;19;2507;3209;9793;2030;2133;18320;1857;2225;6405;499;823;6889;913;815;3425;74;80;489;10;16;95;4;0;16;0;4;54;0;1;5
06/01/2020;20;1881;2359;6611;1472;1507;12961;1351;1606;4135;378;616;5082;649;600;2369;71;70;406;10;11;95;2;0;10;0;1;46;0;0;3
06/01/2020;21;1147;1245;3156;821;820;6852;726;835;2190;229;348;2603;398;340;1328;28;32;181;3;2;51;1;4;4;0;1;33;0;0;1
06/01/2020;22;482;470;974;355;322;2362;285;313;792;77;118;963;162;140;526;22;16;77;3;1;18;0;0;1;0;0;5;1;0;0
06/01/2020;23;162;125;275;97;84;766;83;99;181;14;29;333;45;37;191;3;4;30;0;0;5;0;0;2;0;0;7;0;1;0
07/01/2020;0;63;50;89;35;32;282;37;35;72;7;10;130;14;16;56;3;0;8;0;1;2;0;0;1;1;0;0;0;0;0
07/01/2020;1;33;34;28;22;18;115;20;21;37;4;7;61;7;3;35;1;1;4;0;0;1;0;0;0;0;0;0;0;0;0
07/01/2020;2;25;17;13;11;15;64;16;11;12;4;0;22;8;3;13;3;0;4;0;0;0;0;0;0;0;0;0;0;0;0
07/01/2020;3;32;16;42;21;13;81;9;13;26;3;2;45;5;3;35;0;1;3;0;0;3;0;0;0;0;0;1;0;0;0
07/01/2020;4;37;26;43;26;25;121;21;15;41;0;6;60;10;7;47;0;2;6;0;1;0;0;0;1;0;0;0;0;0;0
07/01/2020;5;104;75;153;48;49;347;39;49;138;10;17;133;28;18;87;2;5;18;1;0;4;0;0;2;0;0;0;0;0;0
07/01/2020;6;589;534;1472;352;325;2879;318;384;1219;81;143;1168;183;138;559;22;10;86;3;3;31;0;1;0;0;1;6;1;0;1
07/01/2020;7;1357;1443;4228;979;948;8497;878;1139;3216;240;366;3318;508;404;1790;61;56;288;4;7;81;2;1;4;0;2;34;0;0;2
07/01/2020;8;1734;1888;5538;1285;1313;11675;1212;1426;4404;342;576;4821;633;557;2593;90;62;416;6;21;102;2;1;7;1;3;50;0;2;1
07/01/2020;9;1829;1966;5602;1409;1313;12679;1223;1477;4530;377;528;4982;692;594;2774;92;66;553;16;11;100;3;1;16;2;7;57;0;0;2
07/01/2020;10;1660;1891;5211;1300;1246;12192;1194;1422;4235;339;527;5012;699;579;2755;96;83;501;8;13;96;1;2;10;1;5;66;2;0;5
07/01/2020;11;1564;1649;4626;1202;1108;10775;1111;1251;3980;263;428;4310;576;549;2562;87;83;460;8;13;90;2;0;15;4;4;48;1;0;2
07/01/2020;12;1405;1597;4236;1099;1029;9889;996;1175;3529;266;404;4129;536;441;2312;85;75;426;6;11;88;0;4;8;2;2;52;1;1;4
07/01/2020;13;1351;1350;3904;1067;935;9053;893;1109;3358;248;428;3674;535;472;2085;70;58;386;10;8;84;2;1;12;2;3;52;0;0;4
07/01/2020;14;1365;1387;4030;1000;930;9112;926;1023;3305;265;358;3583;526;468;2062;65;63;381;7;6;78;2;1;9;4;3;45;0;0;2
07/01/2020;15;1400;1551;4688;1059;1012;9918;941;1176;3495;242;413;3998;524;420;2246;67;58;396;4;10;82;2;0;11;3;3;41;0;0;0
07/01/2020;16;1682;1872;6134;1237;1166;12016;1086;1361;4008;296;446;4421;584;522;2377;70;73;426;12;11;78;2;1;6;1;2;42;0;0;1
07/01/2020;17;1771;2080;7262;1388;1255;13327;1141;1524;4493;358;546;4987;619;570;2509;66;70;463;8;7;110;3;2;8;1;5;53;0;0;3
07/01/2020;18;2234;2787;9728;1860;1730;17702;1677;2022;5839;440;715;6588;756;755;3106;84;77;523;7;11;108;3;3;9;2;7;63;1;0;6
07/01/2020;19;2543;3017;10322;2149;1977;19004;1885;2296;6547;516;798;7127;889;761;3329;104;79;477;15;13;106;3;0;15;2;5;54;1;0;3
07/01/2020;20;2096;2416;6932;1620;1491;13561;1400;1645;4652;355;591;5306;661;590;2432;71;71;340;8;12;95;2;0;11;3;2;54;0;1;3
07/01/2020;21;1224;1351;3348;941;802;7430;832;949;2436;237;360;3052;381;349;1451;41;44;196;5;6;60;1;0;5;1;2;25;2;0;0
07/01/2020;22;518;504;1107;368;300;2735;329;337;813;79;118;1164;159;148;593;11;14;93;3;2;33;0;1;3;0;0;8;0;0;0
07/01/2020;23;160;134;270;101;91;791;83;102;232;38;46;367;59;45;197;6;6;23;0;1;6;0;0;2;0;0;6;0;0;0
08/01/2020;0;64;52;104;47;44;273;44;42;88;9;14;134;26;24;73;1;1;14;1;0;3;0;0;1;0;1;3;0;0;0
08/01/2020;1;38;28;39;23;18;165;16;19;30;2;11;47;9;10;27;0;1;6;0;0;1;0;1;1;0;0;3;0;0;0
08/01/2020;2;24;27;25;12;7;106;8;7;38;2;5;38;6;11;20;1;0;4;0;0;2;0;0;0;0;1;0;0;0;0
08/01/2020;3;31;28;45;13;10;112;9;12;15;4;2;40;7;4;16;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
08/01/2020;4;43;21;42;9;16;121;12;13;45;6;4;49;11;4;37;2;1;9;0;1;2;0;0;0;0;0;1;0;0;0
08/01/2020;5;109;78;157;59;44;374;43;50;138;11;16;162;30;20;99;5;1;16;0;1;3;0;0;0;0;0;3;0;0;0
08/01/2020;6;597;465;1483;374;349;2891;304;349;1143;75;106;1230;176;158;636;16;17;120;5;3;22;0;0;2;2;3;9;0;1;0
08/01/2020;7;1243;1213;4201;903;836;8233;791;966;3137;199;329;3217;453;373;1733;49;58;310;6;12;56;0;1;5;2;2;35;0;0;1
08/01/2020;8;1749;1693;5074;1263;1122;11288;1169;1405;4334;320;477;4672;618;526;2548;83;89;464;7;15;103;1;0;14;1;3;59;0;1;4
08/01/2020;9;1716;1767;5243;1263;1229;11878;1143;1387;4450;319;463;4798;658;529;2615;74;72;468;9;15;93;2;0;7;1;1;60;0;0;4
08/01/2020;10;1724;1710;5120;1227;1071;11618;1150;1378;4273;324;481;4811;631;556;2651;100;64;473;7;12;125;1;2;14;2;2;69;1;1;0
08/01/2020;11;1519;1587;4576;1104;1014;10572;1053;1238;3877;280;418;4365;539;521;2334;79;75;409;6;12;103;5;1;10;2;4;52;0;1;5
08/01/2020;12;1376;1462;4541;985;941;9935;962;1064;3548;275;381;4005;576;455;2351;61;73;395;8;6;76;2;2;15;1;2;50;0;0;4
08/01/2020;13;1360;1362;4298;979;880;9348;865;1030;3188;211;363;3788;480;439;2007;66;54;395;6;8;69;2;2;10;2;3;40;0;0;3
08/01/2020;14;1297;1376;4389;1008;846;9312;872;1001;3235;241;367;3622;426;381;1955;56;59;390;15;8;72;1;1;5;1;5;46;0;1;2
08/01/2020;15;1349;1469;4920;1022;958;9960;885;1106;3425;261;367;3886;471;442;2013;47;53;358;5;9;75;1;1;10;2;3;57;1;0;6
08/01/2020;16;1529;1679;5859;1148;1047;11308;1067;1193;3996;289;411;4382;560;445;2301;63;53;377;9;11;76;1;0;8;0;1;36;0;0;3
