Montant_Provision_montecarlo
259868651.0
263896583.0
260868171.0
257669217.0
251145768.0
257657816.0
259459298.0
256946304.0
257287226.0
258631807.0
253800755.0
256658096.0
261599959.0
257232904.0
260790946.0
260414390.0
257967989.0
251628128.0
256798610.0
253860595.0
258716995.0
258356051.0
263168185.0
258960245.0
258149152.0
257398654.0
257779017.0
257635864.0
260480767.0
256797841.0
259601210.0
256212553.0
254759209.0
259479195.0
261136397.0
259073335.0
256490416.0
260709299.0
262369843.0
254108832.0
258369625.0
257623071.0
258893353.0
259358352.0
256976168.0
264040257.0
254673104.0
261962380.0
256787172.0
262799438.0
256950869.0
259368038.0
262883457.0
255321258.0
257677610.0
261614354.0
259862697.0
255646881.0
260990256.0
255665679.0
256523891.0
254927355.0
253776904.0
261727264.0
259628486.0
258474695.0
260658906.0
261213399.0
255951876.0
258087294.0
255484813.0
261427932.0
256574087.0
258913113.0
253229996.0
255733731.0
264010266.0
262941467.0
260271928.0
259276786.0
256854426.0
254633509.0
256772697.0
260872883.0
260632753.0
261462815.0
252434303.0
259355143.0
255952245.0
257832646.0
255306012.0
258517454.0
249267653.0
257643756.0
260287276.0
259040825.0
255768941.0
252837600.0
257109071.0
257120235.0
257657425.0
256489633.0
254302931.0
253830853.0
259063916.0
255586818.0
256453703.0
260525191.0
259107101.0
257262918.0
259050208.0
260607684.0
264631406.0
255506001.0
257015734.0
257792994.0
260066908.0
258398035.0
253248613.0
260594167.0
261868897.0
256961059.0
256670495.0
256935188.0
254846657.0
254478518.0
258496346.0
255198862.0
257409445.0
259357624.0
252881271.0
253186554.0
251997615.0
253928742.0
257499365.0
257707947.0
257997173.0
255335452.0
250912642.0
260467364.0
257091126.0
259331702.0
260864352.0
262208746.0
254847410.0
253445474.0
261849368.0
259342353.0
260285650.0
255447069.0
261396868.0
260502350.0
261958545.0
251769401.0
255168698.0
258970371.0
257583585.0
255602147.0
257351202.0
257860237.0
258367000.0
259715255.0
257475400.0
260246983.0
256166874.0
258328800.0
255131037.0
262486277.0
257011659.0
252164997.0
254437573.0
255160938.0
251989819.0
254907595.0
258361980.0
261847850.0
258546425.0
256988983.0
257525736.0
259182702.0
258325879.0
259868253.0
259353498.0
259586498.0
259503470.0
257918109.0
258074405.0
254284685.0
259758362.0
250762917.0
258115287.0
258277393.0
256275608.0
259070880.0
259824335.0
256975581.0
253185924.0
255317008.0
263482923.0
258708249.0
255648357.0
258048318.0
260792233.0
261310229.0
255568229.0
251246492.0
263017559.0
259486930.0
261568892.0
258326453.0
253003983.0
253194919.0
258198360.0
254811702.0
253763186.0
262359971.0
259864719.0
252762277.0
260043711.0
256463088.0
253640875.0
252768536.0
256796619.0
254614960.0
250706257.0
258745723.0
255974359.0
260516002.0
258958784.0
253217066.0
263346779.0
264233310.0
260055790.0
256985991.0
256228326.0
260591269.0
260398760.0
258342054.0
256113280.0
260503762.0
259921508.0
253428849.0
252409140.0
253042869.0
258119829.0
259200113.0
257869294.0
262856226.0
253763885.0
255167158.0
258839095.0
256790042.0
258940870.0
260232767.0
254668350.0
255272093.0
255341860.0
252689986.0
259617328.0
263051462.0
264670467.0
264387481.0
260046771.0
256639105.0
255534449.0
256817587.0
259515013.0
257278612.0
254504432.0
258188468.0
257424059.0
263501845.0
260126970.0
255560209.0
254840117.0
256624113.0
256065309.0
258496012.0
257763781.0
260143688.0
261509428.0
257490400.0
258565647.0
253729759.0
264393352.0
258029791.0
259228498.0
256590619.0
263837763.0
257204325.0
258403459.0
258388093.0
257149577.0
256129078.0
257659906.0
258410017.0
253519578.0
253546008.0
257713538.0
257661329.0
256130943.0
254689821.0
259043975.0
261903219.0
257758933.0
261230619.0
257829122.0
254645495.0
255138131.0
259020019.0
255496744.0
254809404.0
257418860.0
260058992.0
259884932.0
259506042.0
255396288.0
248740382.0
258973106.0
262679974.0
259437061.0
258971360.0
255586280.0
256710861.0
258157908.0
258253920.0
261510518.0
257972744.0
252176915.0
258706481.0
257987685.0
261949478.0
257543440.0
259011795.0
257268999.0
258057197.0
257518272.0
258174022.0
257902988.0
255746595.0
261794160.0
260459737.0
257058341.0
254112112.0
257194810.0
251152807.0
252081209.0
258606597.0
261232240.0
255387670.0
257000764.0
261012825.0
251677762.0
253719375.0
257762205.0
262431071.0
256629568.0
259305624.0
263200209.0
255724991.0
251994878.0
258158286.0
257948904.0
251839259.0
256084827.0
259309801.0
257188331.0
257416705.0
258510949.0
256250606.0
256238835.0
260043770.0
255474491.0
261123562.0
257764682.0
259617420.0
260322429.0
258824150.0
259399340.0
259726693.0
255801475.0
257441343.0
263699815.0
252616732.0
257801211.0
260105428.0
254883323.0
258090878.0
253933666.0
257831888.0
256203707.0
257096601.0
258855533.0
255122039.0
247947626.0
257838690.0
252039630.0
254569832.0
256008333.0
255882750.0
260231917.0
252285640.0
260394693.0
258597015.0
260986295.0
258145963.0
260375785.0
257559388.0
264901138.0
257985499.0
253466267.0
254157104.0
261861153.0
256874020.0
258376568.0
257333927.0
260860934.0
258421007.0
257476462.0
254064936.0
256162948.0
259351735.0
259702251.0
256743288.0
256087037.0
259480550.0
257756723.0
260399129.0
258479449.0
261523962.0
257267826.0
253555600.0
257071937.0
258149076.0
256581116.0
257671161.0
255205624.0
257453635.0
258201049.0
261824576.0
261078160.0
257560368.0
254130786.0
257417370.0
256054749.0
258657252.0
262695211.0
256408577.0
258510404.0
257210618.0
258830929.0
253994564.0
258359148.0
256106882.0
254157118.0
257019272.0
256819684.0
254923324.0
257292789.0
254490342.0
257632072.0
258442545.0
255768817.0
256579266.0
256302880.0
258784489.0
259701333.0
254350035.0
259001216.0
256457096.0
256815092.0
261439210.0
259372013.0
260900598.0
260315995.0
256989769.0
260203231.0
257895770.0
258407044.0
254179268.0
257865683.0
259595511.0
255235701.0
258970370.0
253974558.0
256106438.0
259663829.0
260948550.0
256606075.0
260095841.0
259531670.0
257219936.0
255744290.0
258177166.0
259808432.0
263571121.0
258154530.0
257125810.0
261478995.0
256247886.0
255557011.0
252708445.0
256592608.0
259358645.0
254310636.0
254570462.0
255215947.0
257272015.0
258673062.0
262532488.0
257997756.0
256109696.0
255484296.0
256626017.0
252810479.0
255132793.0
253596537.0
260322883.0
256446253.0
256459391.0
259625334.0
257877182.0
261199360.0
255010079.0
254800521.0
259035096.0
252171450.0
257465129.0
259806826.0
253926781.0
257251695.0
251135797.0
253672387.0
255692029.0
256877087.0
256237817.0
255857446.0
261148232.0
262293935.0
256970018.0
258704744.0
259018843.0
261065185.0
258007215.0
258409451.0
254230472.0
261482860.0
260658592.0
256485193.0
260544990.0
259071566.0
259639096.0
257389083.0
255465691.0
255890319.0
260720675.0
256400460.0
259500756.0
258408527.0
256854730.0
258518018.0
257763239.0
261485702.0
255905865.0
257086434.0
253810979.0
255515869.0
259300518.0
256710283.0
259106473.0
258729650.0
257387471.0
259264970.0
253955552.0
255173493.0
256428181.0
255778066.0
258283045.0
258375399.0
253494933.0
258729021.0
259839815.0
257967311.0
258061287.0
256578159.0
259535466.0
256069863.0
257381807.0
259750352.0
260168072.0
254228745.0
257225760.0
259229848.0
260897144.0
260536112.0
258689709.0
259029105.0
253615909.0
257316657.0
256546021.0
257212374.0
260295850.0
258517367.0
256800733.0
255047195.0
257986905.0
258982733.0
257620584.0
255015958.0
255495222.0
257418283.0
259102673.0
259425131.0
259474564.0
254456601.0
256999068.0
257792034.0
266256207.0
256889938.0
257277201.0
258723123.0
257447275.0
255264693.0
261582727.0
260122261.0
250442811.0
260804894.0
260063951.0
255614360.0
255737067.0
259316504.0
257281050.0
252997205.0
256787355.0
252621218.0
262486276.0
260280618.0
259069090.0
262679986.0
256025935.0
256121515.0
258095229.0
265662082.0
259515109.0
258820239.0
255418817.0
259704219.0
256797581.0
250765466.0
256884125.0
257557879.0
257758157.0
257579740.0
261867816.0
261880737.0
256386151.0
260270791.0
259078704.0
254822803.0
257808169.0
260621768.0
259305238.0
255940787.0
260110801.0
258927226.0
255503343.0
256514066.0
255895792.0
260266812.0
257798253.0
252934365.0
254002580.0
253094451.0
261026201.0
262277923.0
257927343.0
256773848.0
260098937.0
258631974.0
260143301.0
260081185.0
249936215.0
258323935.0
257523811.0
259001435.0
257469156.0
261155666.0
258845653.0
259326944.0
260065704.0
260161578.0
260425595.0
255762230.0
254317290.0
256502104.0
247739046.0
257361228.0
257193392.0
255970872.0
257871124.0
253207428.0
256806888.0
259370172.0
258381458.0
258097753.0
258418743.0
262151008.0
260005021.0
254885219.0
257018948.0
259100870.0
257259217.0
257407188.0
253494672.0
255677905.0
263635982.0
261116076.0
253515105.0
253553286.0
257713565.0
255369755.0
257411426.0
260446205.0
256936554.0
254359953.0
255686688.0
259364120.0
252395898.0
258151547.0
258351201.0
260768146.0
263021127.0
254218070.0
254394082.0
258010807.0
258394978.0
259769527.0
255440533.0
257920189.0
256913304.0
258755798.0
258484219.0
259075052.0
260090259.0
254932102.0
251120478.0
252138468.0
257987239.0
256868224.0
259204192.0
255907868.0
254489873.0
256433173.0
263383564.0
260265004.0
256912735.0
256789374.0
255879703.0
257117145.0
254646748.0
254845588.0
256304128.0
258457791.0
258964186.0
256074729.0
252974970.0
264112234.0
256456672.0
254649425.0
256495494.0
257015893.0
260133966.0
254305527.0
256261976.0
258071687.0
256430661.0
257619812.0
259932612.0
259296083.0
256325184.0
257982050.0
259032524.0
256515709.0
255596277.0
259143550.0
256102230.0
255252930.0
260134588.0
258750326.0
258240163.0
254587850.0
254184137.0
256133112.0
254891886.0
257500732.0
259446355.0
253657526.0
258222227.0
258622500.0
254624589.0
262917860.0
260114161.0
258284813.0
260591027.0
260741440.0
257176044.0
257742285.0
253513448.0
255730874.0
254741978.0
263897124.0
259839882.0
258345266.0
261844023.0
257733336.0
261271245.0
259221494.0
259557608.0
253900771.0
256865567.0
260330089.0
257759917.0
257523182.0
251230942.0
258435702.0
259993651.0
263203837.0
259040643.0
258191135.0
254951665.0
258259928.0
260531836.0
263768230.0
251684626.0
258514758.0
259891581.0
259935356.0
260971186.0
257547737.0
252541682.0
253341066.0
257174131.0
258940964.0
256009314.0
258924769.0
255632713.0
259490412.0
256333503.0
257212092.0
259702914.0
258672926.0
256133688.0
258609995.0
256098439.0
257726484.0
259477989.0
256459350.0
263209965.0
259559841.0
257249080.0
255981781.0
257406399.0
255716924.0
255010014.0
264958069.0
252831556.0
252873368.0
253129977.0
259273079.0
260225145.0
255647322.0
260800866.0
257287301.0
256833971.0
258001297.0
256454138.0
254701163.0
257119366.0
258868209.0
256431285.0
259736161.0
254684120.0
259962720.0
257193322.0
252749599.0
257222095.0
257716653.0
257307664.0
255199632.0
249215331.0
256621188.0
257336366.0
255944736.0
258330259.0
257889025.0
260083491.0
257825507.0
259574338.0
259017060.0
256015093.0
256647542.0
253747325.0
255815231.0
261066690.0
254603270.0
257172625.0
256667585.0
256528001.0
259926992.0
256413934.0
251105076.0
256271683.0
258707745.0
254400638.0
257533784.0
251309692.0
260798335.0
260213410.0
259662706.0
257467792.0
260761672.0
255752600.0
262255714.0
258892427.0
253334153.0
252450996.0
260250003.0
258111755.0
258875273.0
254957553.0
262957964.0
256867065.0
252072581.0
257755179.0
257320261.0
256388266.0
250957607.0
252653751.0
258702605.0
251605333.0
260112024.0
255715347.0
252437878.0
258154087.0
260229471.0
255735062.0
261047381.0
259797292.0
257664297.0
253421863.0
256186494.0
258232787.0
255896008.0
257011448.0
254919873.0
260521312.0
259078366.0
257430321.0
259568430.0
262046271.0
263218554.0
259330224.0
257621366.0
254246103.0
257140001.0
256854326.0
258765391.0
262679418.0
259588913.0
258954937.0
257369463.0
254220192.0
261570109.0
259142189.0
255739028.0
259195463.0
262267137.0
256513784.0
258886769.0
258733203.0
252028984.0
257193016.0
257997096.0
258828392.0
258766356.0
255102951.0
261037561.0
257877966.0
257892664.0
258344967.0
259676362.0
261768622.0
259058419.0
255894977.0
257023581.0
252594439.0
256506498.0
259706815.0
259677184.0
258619317.0
254577205.0
260744176.0
259761632.0
263276120.0
253917587.0
257144923.0
260136624.0
254925743.0
258544944.0
258974425.0
256966045.0
255756975.0
257730827.0
261206306.0
255992527.0
262149376.0
261225761.0
256304050.0
251560499.0
261616828.0
254839788.0
250249447.0
256575928.0
256380926.0
256439743.0
258826001.0
256793902.0
259000632.0
260081511.0
263518373.0
259077062.0
261977689.0
254895917.0
256128409.0
254548059.0
254810740.0
255388665.0
257194352.0
252921483.0
258631408.0
259967693.0
260783464.0
256401739.0
260988797.0
252834975.0
258645556.0
255698720.0
256313001.0
255126213.0
259044147.0
258859272.0
257273801.0
254819799.0
257357547.0
260900421.0
256256817.0
257208059.0
259238314.0
251243498.0
252722299.0
256190603.0
255808012.0
258017502.0
258346673.0
256314100.0
254143486.0
252254271.0
255341356.0
256199643.0
260449230.0
258310048.0
260339545.0
259602364.0
253346940.0
256419491.0
260388756.0
260242572.0
261512531.0
256049106.0
252306882.0
263301204.0
258192969.0
260283150.0
255883116.0
260586382.0
258033301.0
253918047.0
259489379.0
259403156.0
254124941.0
258175248.0
258375951.0
256504556.0
254029244.0
255438196.0
255447607.0
261904601.0
258688832.0
259620083.0
254194901.0
258408573.0
255641326.0
257705346.0
255476166.0
260232105.0
260270663.0
254728560.0
259715843.0
255549467.0
259491119.0
258051701.0
252007519.0
257694396.0
256122659.0
252483313.0
255441149.0
258941123.0
259764126.0
255248822.0
261142985.0
254087029.0
260807544.0
259070088.0
260485434.0
262131040.0
257904010.0
258333920.0
255953277.0
259089067.0
252745601.0
255750030.0
262872100.0
258307915.0
257174004.0
256115148.0
257681071.0
257704293.0
254471348.0
258076376.0
255117944.0
258400024.0
256630816.0
263391472.0
261919555.0
260570001.0
256596885.0
255864249.0
257779250.0
257746328.0
259035205.0
255027213.0
256145713.0
261949146.0
255522246.0
252304708.0
259103052.0
255872487.0
256938874.0
259609564.0
255976832.0
256684906.0
256974304.0
261133483.0
257839660.0
256842395.0
259706771.0
263423668.0
258138536.0
255791521.0
254357973.0
253832684.0
254731062.0
259632107.0
255033435.0
254432640.0
259567921.0
254139812.0
257456298.0
258742709.0
253499939.0
257695827.0
257520023.0
258992959.0
256469894.0
256456050.0
259349804.0
261660068.0
261137322.0
254044667.0
254372311.0
255736423.0
258771596.0
255820004.0
254087342.0
255516705.0
250279921.0
259150189.0
256203044.0
262141803.0
255869711.0
261767134.0
256812414.0
259397360.0
259025742.0
261410101.0
250406786.0
252089964.0
257651621.0
254923172.0
256465635.0
256052647.0
261687513.0
260873917.0
261194110.0
254803503.0
258810961.0
257509974.0
256822564.0
258133235.0
259620034.0
252900528.0
255151534.0
258617198.0
251622110.0
257741745.0
257390868.0
259871502.0
261179804.0
251963740.0
253523785.0
256384537.0
257014763.0
260575008.0
252544132.0
259459787.0
262316033.0
255102610.0
260301217.0
252820441.0
256646645.0
258345417.0
259067673.0
256909645.0
257032585.0
261801617.0
258118033.0
260754935.0
258484195.0
257510355.0
255516765.0
253138764.0
258677481.0
261632507.0
256348269.0
257106266.0
256317230.0
261448426.0
260933985.0
257656806.0
260035841.0
260505664.0
253165768.0
255381613.0
262494932.0
256757473.0
257092537.0
259445075.0
259691043.0
261657355.0
259788247.0
258224880.0
262036885.0
257179444.0
261543787.0
262313466.0
257655498.0
253644100.0
259895573.0
255472982.0
258461594.0
260847973.0
258368018.0
256676006.0
256214036.0
257504923.0
256520063.0
256958271.0
257425731.0
256261197.0
261652977.0
262729532.0
255219134.0
254895485.0
260965602.0
256404085.0
261740101.0
262930342.0
259538107.0
252771268.0
257203924.0
254368691.0
252189475.0
256737137.0
257271053.0
259928212.0
255017303.0
256112799.0
255378848.0
257718261.0
263913276.0
253999998.0
258441375.0
257099127.0
259990995.0
260070939.0
257496533.0
255514756.0
261169172.0
255555412.0
257057762.0
255314645.0
257249686.0
261828686.0
261726743.0
258176055.0
253464480.0
255146144.0
255022708.0
259513428.0
254561025.0
259581935.0
256227679.0
255041873.0
257916762.0
256258600.0
256834587.0
258691588.0
262088475.0
256710676.0
254742317.0
257305553.0
261358156.0
259457487.0
262016626.0
257316761.0
256104830.0
254788061.0
260843162.0
254337653.0
254025842.0
252854747.0
262663845.0
258321815.0
257865343.0
256636129.0
255559666.0
253934100.0
257252435.0
258261598.0
256665519.0
255507024.0
257751045.0
262073261.0
253695459.0
254102840.0
259658155.0
260798228.0
253427166.0
256387511.0
254342269.0
254937486.0
258389773.0
257690298.0
260683325.0
255027649.0
258651204.0
260107602.0
258816102.0
258935541.0
255092433.0
256484398.0
253416806.0
256872960.0
253914094.0
261600314.0
253668898.0
259348591.0
258990164.0
259734596.0
258242926.0
261469878.0
257254560.0
253403183.0
257656061.0
259772647.0
255024992.0
256603467.0
258752882.0
255418023.0
263699083.0
257907566.0
257561058.0
260487163.0
255230154.0
257677531.0
254513921.0
257230274.0
261253845.0
260595238.0
262253336.0
258374945.0
257881577.0
255488636.0
261777732.0
258413269.0
261920477.0
256775016.0
261949831.0
253049666.0
264549628.0
256834264.0
251656341.0
262037402.0
264472273.0
256547846.0
260649604.0
258708974.0
263038405.0
259316754.0
259347315.0
258006149.0
257802738.0
257601869.0
256965311.0
256747981.0
259174483.0
258900601.0
255229592.0
262027255.0
259046156.0
260335508.0
254159140.0
258614661.0
256159633.0
258647965.0
259736274.0
260559829.0
255093572.0
256261318.0
258886993.0
256039805.0
258173480.0
252555793.0
257623996.0
253025319.0
259064573.0
256692745.0
255347855.0
254663607.0
261512757.0
253141679.0
260898414.0
257976751.0
255158668.0
259561090.0
258175956.0
254288461.0
254165616.0
257856036.0
259352870.0
257983725.0
258098240.0
259305143.0
251947864.0
256407331.0
256684141.0
252778138.0
256946153.0
253074011.0
258886848.0
252332383.0
260168757.0
259053290.0
256732061.0
262273435.0
258767275.0
256863541.0
259431828.0
258461127.0
264039229.0
255818435.0
259210978.0
258033528.0
253610538.0
255697834.0
259451833.0
257790171.0
257168243.0
256220398.0
256387040.0
256921401.0
254711897.0
255420515.0
259089544.0
251965873.0
254945463.0
257365922.0
252778974.0
260353256.0
256605566.0
256135425.0
256771305.0
255771850.0
260537143.0
254331127.0
257993088.0
258655397.0
260687472.0
258998932.0
260857172.0
258089299.0
259440225.0
257539271.0
257390934.0
250860094.0
256123614.0
258769284.0
256451028.0
257333965.0
257327172.0
263655562.0
256379045.0
256939117.0
263740615.0
255989297.0
263637845.0
254233617.0
258937521.0
257053866.0
253205060.0
258748942.0
260277498.0
262420499.0
259798576.0
257999971.0
258608668.0
258213563.0
253594807.0
259884789.0
256804317.0
251873949.0
256011344.0
256565665.0
255057384.0
259510265.0
255083934.0
263060385.0
260581590.0
255131870.0
253567532.0
256222423.0
257801040.0
255827203.0
256834577.0
258094057.0
261141027.0
262337741.0
254234877.0
257168876.0
257943709.0
254350216.0
258349989.0
253671315.0
253481694.0
263320090.0
259642704.0
254168549.0
256091139.0
251968242.0
260546169.0
258384959.0
252355628.0
252304457.0
263936895.0
261799167.0
259256189.0
257385965.0
255154974.0
258208584.0
257370634.0
259053177.0
250207068.0
260634213.0
258271341.0
256049939.0
259587304.0
256948590.0
256225450.0
256674885.0
257680858.0
257066655.0
257181473.0
255690526.0
254675952.0
255446665.0
260681350.0
257147149.0
255679075.0
260071001.0
253985490.0
252328839.0
257408685.0
254925894.0
258281826.0
256175617.0
253189239.0
255843107.0
257637420.0
253543220.0
254117365.0
259847977.0
256682345.0
259045433.0
253027453.0
258257552.0
255723859.0
256619444.0
259054799.0
256950557.0
257097320.0
255415402.0
258464155.0
255184258.0
259506058.0
260415678.0
257754263.0
259681248.0
259282787.0
262650947.0
260356079.0
257350596.0
261677998.0
254843205.0
256559126.0
256772185.0
256711599.0
260580251.0
261805058.0
253893658.0
256085533.0
256151777.0
259406888.0
257134781.0
259099454.0
260053892.0
256442082.0
258717704.0
257154353.0
253294602.0
254490811.0
258928480.0
256714226.0
256983721.0
257744443.0
258491810.0
261797659.0
260370306.0
258660950.0
262201755.0
257153378.0
258021228.0
259644317.0
254095025.0
259360383.0
256852461.0
258564304.0
256895615.0
259221166.0
256368714.0
259911786.0
260086035.0
258163887.0
257372817.0
258889492.0
254453376.0
254016432.0
252746471.0
259687744.0
254487273.0
257878396.0
255095041.0
257303723.0
254991631.0
257018744.0
257208832.0
258682748.0
256930729.0
258883165.0
257906716.0
256900620.0
257192624.0
261263886.0
260722499.0
257857405.0
260453473.0
260855769.0
257480669.0
256847505.0
255844741.0
260833076.0
256386023.0
261481992.0
252588989.0
260557072.0
253371332.0
257864931.0
252454491.0
261172218.0
260119942.0
255392572.0
260715689.0
257757266.0
257820917.0
262121763.0
252575349.0
261341214.0
258361848.0
257560609.0
259382821.0
259671896.0
259087429.0
