Montant_Provision_bootstrap
271987030.0
250451037.0
234167389.0
228350980.0
256703757.0
226957976.0
269626011.0
246855435.0
229878622.0
292226127.0
240195830.0
261929505.0
269450837.0
262135971.0
255192193.0
206953053.0
286115878.0
253569832.0
323790680.0
264988030.0
300003203.0
270774900.0
218230733.0
252786710.0
267802891.0
269485390.0
238093751.0
242498937.0
234741899.0
242114126.0
240503879.0
239889234.0
243788341.0
292600825.0
232824245.0
238352989.0
244480666.0
277318303.0
249112649.0
271825481.0
264924364.0
287220041.0
296899842.0
265185039.0
266091475.0
251034883.0
298112598.0
258415761.0
215556134.0
242430888.0
256136029.0
224515482.0
224592877.0
241463162.0
240754330.0
256265411.0
295237327.0
228899670.0
247251447.0
252975483.0
292093508.0
255607161.0
286942555.0
254364528.0
251332872.0
269003855.0
260689583.0
251733679.0
246505490.0
232634598.0
244804466.0
257768860.0
255989850.0
287045365.0
196509473.0
262472555.0
293339546.0
255623296.0
248917628.0
236399519.0
280499506.0
198648850.0
258808848.0
221230873.0
253386089.0
216831576.0
250357317.0
269957577.0
241446542.0
230464626.0
255904820.0
250274172.0
252474207.0
278747199.0
246319037.0
235966286.0
305035704.0
242393766.0
223604238.0
251470053.0
266571831.0
260692897.0
231452527.0
247718266.0
257089004.0
272133372.0
264477175.0
250628711.0
243638393.0
218203275.0
229140684.0
261077257.0
278760592.0
256810325.0
287887457.0
229503257.0
275610309.0
264345337.0
268203439.0
233378900.0
240859597.0
295284215.0
222411959.0
256026693.0
229235635.0
236923507.0
242162331.0
254956614.0
249660990.0
237720464.0
267435176.0
279708298.0
268703066.0
294760228.0
291863578.0
257827032.0
260919610.0
247219127.0
268455736.0
275735282.0
241478936.0
239032714.0
264235188.0
268870562.0
259373377.0
275099000.0
254657158.0
244604157.0
252757942.0
270612802.0
256676814.0
279537159.0
226291711.0
297351309.0
270106746.0
261393606.0
234746453.0
253342059.0
303742069.0
235794608.0
259576751.0
264181191.0
260803279.0
255602043.0
259605945.0
263150669.0
253762136.0
263403570.0
261657659.0
262667054.0
277717474.0
236507147.0
256392064.0
303632555.0
271403766.0
270988159.0
243048382.0
300401114.0
255803305.0
306723996.0
301680766.0
312083349.0
258990795.0
246689815.0
274963124.0
283984087.0
218698853.0
240928353.0
279927676.0
270916710.0
231326422.0
220986384.0
229572395.0
291665950.0
257743812.0
244590050.0
269057963.0
249551794.0
248299775.0
266669525.0
241969475.0
246699459.0
234206851.0
276408629.0
281560855.0
254208669.0
187358067.0
289411258.0
240798775.0
226801727.0
273818839.0
222693175.0
253934718.0
266975558.0
245728297.0
269455378.0
269073519.0
256001018.0
271845895.0
283987345.0
271924672.0
204466515.0
261758833.0
253449174.0
263385364.0
257684102.0
250381260.0
269466136.0
280891321.0
260753318.0
290449793.0
252374307.0
289396147.0
289776119.0
266817204.0
245299826.0
263695860.0
213934718.0
238015204.0
289775348.0
272341509.0
270930934.0
242528811.0
267855403.0
245821517.0
250944570.0
265698388.0
238866050.0
296957108.0
273851532.0
231281823.0
242123169.0
263543450.0
271506194.0
262319719.0
288600959.0
291748508.0
250397646.0
286396786.0
241085292.0
265988443.0
271602632.0
238397004.0
226731444.0
265341400.0
271449755.0
277113617.0
282370248.0
195028483.0
272970038.0
251908182.0
282926865.0
264876830.0
266777877.0
248684496.0
296167308.0
244931739.0
271840351.0
232377316.0
219435929.0
266863849.0
263801436.0
294751288.0
270370362.0
256753565.0
276098349.0
262462813.0
276716619.0
273489137.0
280479496.0
267015922.0
240875663.0
284722857.0
252178366.0
229673149.0
264697624.0
266598232.0
247169521.0
233632018.0
258649224.0
230913374.0
286462180.0
221801400.0
273565260.0
274064452.0
230796456.0
258986257.0
234948774.0
224409240.0
288815771.0
239269963.0
256287839.0
244508143.0
276884720.0
242128316.0
238380331.0
270870002.0
254603968.0
226740393.0
267548874.0
256844779.0
257214093.0
239380738.0
241273917.0
273247423.0
226379600.0
253170126.0
254552092.0
257076453.0
259191920.0
260163589.0
249423341.0
212376410.0
256955665.0
265277765.0
249873732.0
262475660.0
284483527.0
242379544.0
255529092.0
240257058.0
243792567.0
292456507.0
274805686.0
289014891.0
256001577.0
287022917.0
237834968.0
239001979.0
303508687.0
243446211.0
250897232.0
285691439.0
228078264.0
196197623.0
267735863.0
278942837.0
260062747.0
273071505.0
248755060.0
272614429.0
254139084.0
208012600.0
262618405.0
273895657.0
240082715.0
294912009.0
311774490.0
268023255.0
241888936.0
294388819.0
287791966.0
275640652.0
216751397.0
260189778.0
277825073.0
251861454.0
234195114.0
234541354.0
253518157.0
259789259.0
274788818.0
259679278.0
279948632.0
233682020.0
259948386.0
249285351.0
261823937.0
291268979.0
301468266.0
250551124.0
243442637.0
221101148.0
251768601.0
261354531.0
274218794.0
229683155.0
215050715.0
260427589.0
257917011.0
231953397.0
232639697.0
265001994.0
288061152.0
298036757.0
268753035.0
245955933.0
282126219.0
266091612.0
235080567.0
267177722.0
235562336.0
248289124.0
262997293.0
240585265.0
269907287.0
297614020.0
271770417.0
281233202.0
216725294.0
295046377.0
268680747.0
270464763.0
288641610.0
290057378.0
273736660.0
273222888.0
262909916.0
251092519.0
235527356.0
280815991.0
279613732.0
260411021.0
258886249.0
265320682.0
281404480.0
234768653.0
268821179.0
259129534.0
224344629.0
242702298.0
255204151.0
303037464.0
204828813.0
301548400.0
248971817.0
285638075.0
312075218.0
247248011.0
261953975.0
246022706.0
293992418.0
230433195.0
306329039.0
272427970.0
221419587.0
244252532.0
258540284.0
272170951.0
246659529.0
280345217.0
220872065.0
270307962.0
203408133.0
269686647.0
294303965.0
274677528.0
254249528.0
254777831.0
264745332.0
274930349.0
277003382.0
278342675.0
296671943.0
264501203.0
248830165.0
283171833.0
255310547.0
266931587.0
262555993.0
248941284.0
255418082.0
257349029.0
274499539.0
227559621.0
200935418.0
286737642.0
235185596.0
228473211.0
233594189.0
271446695.0
273343115.0
263519747.0
240241647.0
227270317.0
286063570.0
262744141.0
250594048.0
276127849.0
273048169.0
293270887.0
260930131.0
297221234.0
279478955.0
268047320.0
286128705.0
243433027.0
273227280.0
304370253.0
294164993.0
243650000.0
256483051.0
263232433.0
245544148.0
224873566.0
225787419.0
229828734.0
258932374.0
239274670.0
257032227.0
310433874.0
279314995.0
257507557.0
258822178.0
243044846.0
291357786.0
255218175.0
275173605.0
245890283.0
221912066.0
269605172.0
236050559.0
291591953.0
256512559.0
239303733.0
277905080.0
192142076.0
304783372.0
236510548.0
230979372.0
300718603.0
283960156.0
233877572.0
282523738.0
302196362.0
272525709.0
232609615.0
270490404.0
214594360.0
249663191.0
226226093.0
237725539.0
255301140.0
243143673.0
248158602.0
294826073.0
262204816.0
270019389.0
261661094.0
243523951.0
312292827.0
277716701.0
228816149.0
251351992.0
283460190.0
230693361.0
286383878.0
258357371.0
263147418.0
237459775.0
242536575.0
287866929.0
255142055.0
224412160.0
259145108.0
232102908.0
277608627.0
270830448.0
214190574.0
271112081.0
292125926.0
266915175.0
252611627.0
275944625.0
242168934.0
288407392.0
224960101.0
226007268.0
231182191.0
222719743.0
253162298.0
229130175.0
286701845.0
292866528.0
241211388.0
268496794.0
237232300.0
240908949.0
266142396.0
259493471.0
281854390.0
255515478.0
245232473.0
255928570.0
247987831.0
291065524.0
303571928.0
255531471.0
215306852.0
302594794.0
216640440.0
274610674.0
269719028.0
255180696.0
281079486.0
245592002.0
273206262.0
269075932.0
281150947.0
272292995.0
259532507.0
291023727.0
252962938.0
275206265.0
261986460.0
291250714.0
252349896.0
268499598.0
248181221.0
276218409.0
250732578.0
231953066.0
239063692.0
272937458.0
255642148.0
227319090.0
255416884.0
268833121.0
295000164.0
242787845.0
244588298.0
248508468.0
258399901.0
260036495.0
248210364.0
264793211.0
226831589.0
242722371.0
249698645.0
259945288.0
267679031.0
275130150.0
256852458.0
273375654.0
271894383.0
260267902.0
293197517.0
252739636.0
255082845.0
238355385.0
248268623.0
259922270.0
266772024.0
237212217.0
291501128.0
277158789.0
283513436.0
278865884.0
243721337.0
192505799.0
210702889.0
259731781.0
266048587.0
276281988.0
256375167.0
253845950.0
229135647.0
238835412.0
279787745.0
277406587.0
226927623.0
222272179.0
258793487.0
306299074.0
291079309.0
259110199.0
223136671.0
247559874.0
235229332.0
279909121.0
239960198.0
307811985.0
242966848.0
270585956.0
263976402.0
256920946.0
294143348.0
272328006.0
257157200.0
252969410.0
231037464.0
278721161.0
224918015.0
254357820.0
219872521.0
311250842.0
256343888.0
276259529.0
253155388.0
236648696.0
241442862.0
251714457.0
242915650.0
233603285.0
302586260.0
245909431.0
242339662.0
253955895.0
230703202.0
302058663.0
280499793.0
214356880.0
250082912.0
263978153.0
267456186.0
262802820.0
244821766.0
249011929.0
263827444.0
227922633.0
267402573.0
259191433.0
280743889.0
283666158.0
245248201.0
291536116.0
245261022.0
233215808.0
232344501.0
233168545.0
272210253.0
274332920.0
279057795.0
258229225.0
287326503.0
262127989.0
247789099.0
248576476.0
242591121.0
301183851.0
263087429.0
257787046.0
323972151.0
267464815.0
245323385.0
252531188.0
306358856.0
276386773.0
224131140.0
277779436.0
246634528.0
266424424.0
261293059.0
228476227.0
279513140.0
241433485.0
259383617.0
243346424.0
247456223.0
247198716.0
222467430.0
245755219.0
247598054.0
296616744.0
235291197.0
238390053.0
248489176.0
249562344.0
286815037.0
234945478.0
250393346.0
298005616.0
272967619.0
281642678.0
240211296.0
247548053.0
265180017.0
289390908.0
237802831.0
286862198.0
236548675.0
265938478.0
257461056.0
277445610.0
254965860.0
243298326.0
237068115.0
273093991.0
265477011.0
273790678.0
211156543.0
341485033.0
269697120.0
271613033.0
283442232.0
275483653.0
278362521.0
244225250.0
242880416.0
253897838.0
230983451.0
224056041.0
251112913.0
249162700.0
257421811.0
290506887.0
235167284.0
281449524.0
253684266.0
242921948.0
278261906.0
244322421.0
268216746.0
284520224.0
294850743.0
316201721.0
257980325.0
250655889.0
259575199.0
260322041.0
283762605.0
304354545.0
256536515.0
261325566.0
228164867.0
294863624.0
236229740.0
283575078.0
227223391.0
242438503.0
274053907.0
223108909.0
255759446.0
239484762.0
262414546.0
241132818.0
273967642.0
268970382.0
274789925.0
266446220.0
254973728.0
255029076.0
257174365.0
247818080.0
256289959.0
280167522.0
253087712.0
271860414.0
262248332.0
244698400.0
208168452.0
273232816.0
247031729.0
254993331.0
253627230.0
233922164.0
280797443.0
281387175.0
283209300.0
235669956.0
259807938.0
269997752.0
227240921.0
275083388.0
210890177.0
244068134.0
257490981.0
236560954.0
256235542.0
294494561.0
202541412.0
267582477.0
300129655.0
276340174.0
233369110.0
275747946.0
240168120.0
250834454.0
255670790.0
264153790.0
295784146.0
291129109.0
292797195.0
268307773.0
236342829.0
283112893.0
287788544.0
232947912.0
265602235.0
268434698.0
240808273.0
240931447.0
253835041.0
242395214.0
254576224.0
261187824.0
273072537.0
306057210.0
247021740.0
240948285.0
249679297.0
320073584.0
253033729.0
292193726.0
301995425.0
245708238.0
243117313.0
266300079.0
259704876.0
290744572.0
271783259.0
270138526.0
259706269.0
261468135.0
293177747.0
255910376.0
261465550.0
281131791.0
284605759.0
246474555.0
239210974.0
261456334.0
207954574.0
294769450.0
277665460.0
274206668.0
210044805.0
275802865.0
261123887.0
218195157.0
239436675.0
241096456.0
224235251.0
277228784.0
244010708.0
282263239.0
244856475.0
250677205.0
286255493.0
252238817.0
264913994.0
255022618.0
262686593.0
255739589.0
306296048.0
272912703.0
271328968.0
260782135.0
245847329.0
221361170.0
219361541.0
283825782.0
265720332.0
244258871.0
238455079.0
235086507.0
235150576.0
292740869.0
280302601.0
296874022.0
257117641.0
284841805.0
275552892.0
250885895.0
252659703.0
296363574.0
262584741.0
289753924.0
248619820.0
251313039.0
299745407.0
255291055.0
291273919.0
238548287.0
295365786.0
243332554.0
233725741.0
230477235.0
293535999.0
265344649.0
328469961.0
267175577.0
256101248.0
272024872.0
250831901.0
299912368.0
277739262.0
212440679.0
215189226.0
271565052.0
271098201.0
229616634.0
262345368.0
241696461.0
251218465.0
247084539.0
233531732.0
269315941.0
242144586.0
244931919.0
285514672.0
266503875.0
268538284.0
294724510.0
271700936.0
249771522.0
238345637.0
257228404.0
239212562.0
297791153.0
232133759.0
252693654.0
244190062.0
253933895.0
237242214.0
238884800.0
235422046.0
208919926.0
238236615.0
270418673.0
220249551.0
262393305.0
271852526.0
233167365.0
257255960.0
258259405.0
251574489.0
234435190.0
265944630.0
257364751.0
272330657.0
256902831.0
310496981.0
248580121.0
259622334.0
283851458.0
287404866.0
254227245.0
214763246.0
261721326.0
258787854.0
224508677.0
250590291.0
223295969.0
287368285.0
255719229.0
252940002.0
233629985.0
261550871.0
242133750.0
245265241.0
242835367.0
263943603.0
257397335.0
230326129.0
281110246.0
286123286.0
261528268.0
268543407.0
236301326.0
248646394.0
273737676.0
253338679.0
266888312.0
247417460.0
234079487.0
244359157.0
261395295.0
247295553.0
232475961.0
238369187.0
239840494.0
251659634.0
252164242.0
274612198.0
273039451.0
281157364.0
279395493.0
226634987.0
250535854.0
295871973.0
276494582.0
295051319.0
264237519.0
299441065.0
260569514.0
263018712.0
234253329.0
272667772.0
242981722.0
213805717.0
227718889.0
259081247.0
256769989.0
293487885.0
256564379.0
246891290.0
273531830.0
265472115.0
263605805.0
296935567.0
236216367.0
233224751.0
270929378.0
270025709.0
260787604.0
220332511.0
224497523.0
286667088.0
232016328.0
215439858.0
254193366.0
256375233.0
234033559.0
265907731.0
286310916.0
255197073.0
254007260.0
257310214.0
252700844.0
269837383.0
275275094.0
269470738.0
254101553.0
292069392.0
242846587.0
272915494.0
242342635.0
264940877.0
271219165.0
254252283.0
240809734.0
276878642.0
249520154.0
273612194.0
261583011.0
237830110.0
269257246.0
281192434.0
296898775.0
233080525.0
250301564.0
236715975.0
272290970.0
277290725.0
229890004.0
215110834.0
270857322.0
277313824.0
282152994.0
239445997.0
291554075.0
263979762.0
258666101.0
277318557.0
272902416.0
231235837.0
257415411.0
269655032.0
273311913.0
251655148.0
241474600.0
301068191.0
261410867.0
261543077.0
233613775.0
262676155.0
241743140.0
291520665.0
267085669.0
258796753.0
260647401.0
220015565.0
270031024.0
261240863.0
275454209.0
266919168.0
234926570.0
239418363.0
243083042.0
256381676.0
238426795.0
247697767.0
236183665.0
273812666.0
253239088.0
267933375.0
247523812.0
263495679.0
290957546.0
274752389.0
261437741.0
270489853.0
243906506.0
274573520.0
251087107.0
281584348.0
274122750.0
282730907.0
333972749.0
242489271.0
235539839.0
269237077.0
263485614.0
262028855.0
283145147.0
237123147.0
262290448.0
256035145.0
237677020.0
244494190.0
247474767.0
236959238.0
252755454.0
234701546.0
276603519.0
215791695.0
249055257.0
267866956.0
256093562.0
245978381.0
253878331.0
282059605.0
253139615.0
251000027.0
254004806.0
221083977.0
241016805.0
259860693.0
272368722.0
313792073.0
255781307.0
237658610.0
239737146.0
249045964.0
246370679.0
260243991.0
241388389.0
204419887.0
231823341.0
200781440.0
286333458.0
269213876.0
259164595.0
277323268.0
235367141.0
252762850.0
224068502.0
231656602.0
286252129.0
255246028.0
262712912.0
275674287.0
250667144.0
298512413.0
249073420.0
196719691.0
234644410.0
232828973.0
246727743.0
250757074.0
242040186.0
236665371.0
231412422.0
265293160.0
286649955.0
233011164.0
253291351.0
269008475.0
265474002.0
268523400.0
238790241.0
286661622.0
235622873.0
273114224.0
268154924.0
282445708.0
229346995.0
251385056.0
271641777.0
246662397.0
271073036.0
279520348.0
251099380.0
271587053.0
297764683.0
263230320.0
241861173.0
283291540.0
223199881.0
244995403.0
285424246.0
262680146.0
261120041.0
266721889.0
259158904.0
290865677.0
222891687.0
218691016.0
241504707.0
254678580.0
260110043.0
267201256.0
268370438.0
245965199.0
233683978.0
242216876.0
265847357.0
239033863.0
306716069.0
294752126.0
269456671.0
273264563.0
224576030.0
235822650.0
254757903.0
233121728.0
273989481.0
265345703.0
272855301.0
271989066.0
244201370.0
212105674.0
265520779.0
242703976.0
268828705.0
273508928.0
279549727.0
268228973.0
267216419.0
312838621.0
262692086.0
237961579.0
265428389.0
254993727.0
256931033.0
283130157.0
249423140.0
240676846.0
238128398.0
295583692.0
257451775.0
277371822.0
283538978.0
244973643.0
245547647.0
251556065.0
268042461.0
222999987.0
252451275.0
268441994.0
269684969.0
235337768.0
246582033.0
289918800.0
262638818.0
278432929.0
249590872.0
282715951.0
277577107.0
271235730.0
259059317.0
264042877.0
289233670.0
269474293.0
237785457.0
272874913.0
259993859.0
286102317.0
279900008.0
249386618.0
219250495.0
253619197.0
270525439.0
269338547.0
231172251.0
227146324.0
224710203.0
245179553.0
232810426.0
219322507.0
259249080.0
220218953.0
243863315.0
222952589.0
277379341.0
260239810.0
239262127.0
241059573.0
270701408.0
246562878.0
279231594.0
217028415.0
244692556.0
258524699.0
221296913.0
257358799.0
252613379.0
248635592.0
243644994.0
256169926.0
246345979.0
254635729.0
266392493.0
312353956.0
235771694.0
280463855.0
254600128.0
254441406.0
238025784.0
282429634.0
267082265.0
250233053.0
265767175.0
238474897.0
274737932.0
272134640.0
238801594.0
260690374.0
250532449.0
256546878.0
276427493.0
256301169.0
261653970.0
252710401.0
271733743.0
282566231.0
260710835.0
265451054.0
245551821.0
286881302.0
252205525.0
296397655.0
256003436.0
266360025.0
254038608.0
272056403.0
245085500.0
259127155.0
198355558.0
250058421.0
235128575.0
243822403.0
236945681.0
274911997.0
234108292.0
248517156.0
261595759.0
308283379.0
272662434.0
267278555.0
270543190.0
267439760.0
262273085.0
284305901.0
286756334.0
282706635.0
308183192.0
260895161.0
291554052.0
278530649.0
250483506.0
293539046.0
258485572.0
270133019.0
243842874.0
279542705.0
277304171.0
282763012.0
249075653.0
298402447.0
223903130.0
241368138.0
260054636.0
273516223.0
244838081.0
242994652.0
206137597.0
257861952.0
274172363.0
240382553.0
259750911.0
252332318.0
252604966.0
231771671.0
261753113.0
262902267.0
236789562.0
279627027.0
300949381.0
251641218.0
274431429.0
261110318.0
229346818.0
251210916.0
298283375.0
262187249.0
204626904.0
272368573.0
248157640.0
274528859.0
281657862.0
248797421.0
266789428.0
249853573.0
293881614.0
275355740.0
259849515.0
251668773.0
262163212.0
272127182.0
269564140.0
261864160.0
244716057.0
271118194.0
235447587.0
234143568.0
250609786.0
213789355.0
251552515.0
268937051.0
267613817.0
258395055.0
253591262.0
292189302.0
267826971.0
277407090.0
252524928.0
229832750.0
276432935.0
227233775.0
213468910.0
267170332.0
259933888.0
215547653.0
237815477.0
295617631.0
275551787.0
246347995.0
213861386.0
282556950.0
249498520.0
225676251.0
247588536.0
276372518.0
273397271.0
238421093.0
263210449.0
277153457.0
267128809.0
261743703.0
250914021.0
272724564.0
227128608.0
221556396.0
236628408.0
211584159.0
264005407.0
292568065.0
270644871.0
264183791.0
270731605.0
273461527.0
232654547.0
236378305.0
240161897.0
260341357.0
264786826.0
265789519.0
299645205.0
256342095.0
247047648.0
284476054.0
249308471.0
228092269.0
271351255.0
284928222.0
264460950.0
224319536.0
275598122.0
282361775.0
256199855.0
233669143.0
284184454.0
226427298.0
268847859.0
241866846.0
232881418.0
298844537.0
252297084.0
278654863.0
302080842.0
280654132.0
269102738.0
246044623.0
269183238.0
239693721.0
263900365.0
213866862.0
237137927.0
233604082.0
258117778.0
302059278.0
232801156.0
272713935.0
271943250.0
221688402.0
220732545.0
276731923.0
267645084.0
247086280.0
275565640.0
246671898.0
250387636.0
299433277.0
243952920.0
282109540.0
266661172.0
297685600.0
254539884.0
231471840.0
297810656.0
259216742.0
234063591.0
273332274.0
292403148.0
242154590.0
292270833.0
278917910.0
250439004.0
273940078.0
280406762.0
286755347.0
255536506.0
234071334.0
254224721.0
241790554.0
257737017.0
263986094.0
234511669.0
284481616.0
248046236.0
253201898.0
285083229.0
253950027.0
252301207.0
268423142.0
209337925.0
230019484.0
261154927.0
241432058.0
242533065.0
248209222.0
277391495.0
278851281.0
252175835.0
259392619.0
260498979.0
244028601.0
242806061.0
300152164.0
251085924.0
291736330.0
215068068.0
239303504.0
240947382.0
288347409.0
221672451.0
256764692.0
248401052.0
282719447.0
274081420.0
249737754.0
258761367.0
243592805.0
242754354.0
243411468.0
276946759.0
274687553.0
261364060.0
259122491.0
266758575.0
274544506.0
256257164.0
261631531.0
234616681.0
253941090.0
258400697.0
233216047.0
261056678.0
277663017.0
293696514.0
243750309.0
239163071.0
259673813.0
281015948.0
250675989.0
232527937.0
308499151.0
276544699.0
246299681.0
247588271.0
250733528.0
284735432.0
278641195.0
268723629.0
275553194.0
263532333.0
277039163.0
326432368.0
297363042.0
285534358.0
274708816.0
270395420.0
278789925.0
272886035.0
291721524.0
232659608.0
233872897.0
234563630.0
229694129.0
298362375.0
283762237.0
252033899.0
238974218.0
233602706.0
252220941.0
253373283.0
251580976.0
251340224.0
277658632.0
244560867.0
254727866.0
237073957.0
256055056.0
247867897.0
284752981.0
265043133.0
270787804.0
255369651.0
261491462.0
236754344.0
250261487.0
254709905.0
257799880.0
282436207.0
261890686.0
244904444.0
236142178.0
297023592.0
269293237.0
265005170.0
243550417.0
290607255.0
268850143.0
234144567.0
232641794.0
261879902.0
261404046.0
272181319.0
286926840.0
254119136.0
268629882.0
277509779.0
231295270.0
227193482.0
276423539.0
242670661.0
228765225.0
243263885.0
239332853.0
228030577.0
261440546.0
279582976.0
240081189.0
273610294.0
220242720.0
264329222.0
239474580.0
233854489.0
265285785.0
299841244.0
279171609.0
222810660.0
241511606.0
276219611.0
209943018.0
211158899.0
286965652.0
240219415.0
219001724.0
264791450.0
277510503.0
281396841.0
266460100.0
251430214.0
282838879.0
249413698.0
252708533.0
249170240.0
227127110.0
285965685.0
229731817.0
251353250.0
227754162.0
233931255.0
245284125.0
238256257.0
254953625.0
275123507.0
255007715.0
278778542.0
237054847.0
271163963.0
245396208.0
249084362.0
251255547.0
212493813.0
251816945.0
255602838.0
277970691.0
234356272.0
263304579.0
277530022.0
253108299.0
279396121.0
288537953.0
261195194.0
272098916.0
246749546.0
273762165.0
253575281.0
268591687.0
266693569.0
236190950.0
232236050.0
211187395.0
206514375.0
280016534.0
268534185.0
292712542.0
245630016.0
285448737.0
285240835.0
275795845.0
224888251.0
217197208.0
288527122.0
241988042.0
232556622.0
258188586.0
250635988.0
247221870.0
210082632.0
225426751.0
267585322.0
259862996.0
257589890.0
248717410.0
194700186.0
258171829.0
277495893.0
237855019.0
296293111.0
272487242.0
232719971.0
267149053.0
256285868.0
266077133.0
258169224.0
256556635.0
282670321.0
304288159.0
280699103.0
256128142.0
224390970.0
247405058.0
270692973.0
257198218.0
282782471.0
220806328.0
254117716.0
248440240.0
268640739.0
246664107.0
227436178.0
273272716.0
278779768.0
239764036.0
223583834.0
222419175.0
243146238.0
258638170.0
313777519.0
255011222.0
267034563.0
275074836.0
236176666.0
273561461.0
311857311.0
250010182.0
225344935.0
261988962.0
263321263.0
255313745.0
257524838.0
299125417.0
222291916.0
281657120.0
265822270.0
238034440.0
298738970.0
258910796.0
254183872.0
255454518.0
234699642.0
180230819.0
221834624.0
201078626.0
260343027.0
296222575.0
225317451.0
263730842.0
267641444.0
287013227.0
252598356.0
250030882.0
